"subtype","n","LS","mean_pct","pval","fdr","neglog10fdr"
"t(6;9)",19,"LS_19",2.39249993776569,0.0203158222938723,0.0985619101385882,1.00629088843239
"t(6;9)",19,"LS_20",1.46108778216064,0.568494506408811,1,0
"t(6;9)",19,"LS_21",4.2926941884806,0.95754954102254,1,0
"t(6;9)",19,"LS_22",4.42429908426312,0.000426482627990233,0.00373172299491454,2.42809060132558
"t(6;9)",19,"LS_23",0.498335145136726,0.401223905739987,0.914417273546947,0.038855578615327
"t(6;9)",19,"LS_24",4.77500485074715,0.00911655649774308,0.0531799129035013,1.27425237827861
"t(6;9)",19,"LS_25",0.0638675507662532,0.971638282880071,1,0
"t(6;9)",19,"LS_26",3.12797583993185,0.0353584522646543,0.15197931236562,0.818215524798125
"t(6;9)",19,"LS_27",1.42711827979398,0.137287207842386,0.407701405107692,0.389657791786829
"t(6;9)",19,"LS_28",2.13707027647411,0.093270292405583,0.291098364832711,0.535960234087555
