PAC,gene,log2FC,pval_adj,score
PPAC_5,IGF1,-21.921223,1.0,-0.20056607
PPAC_5,MARCO,-22.11982,1.0,-0.20056607
PPAC_5,KBTBD12,-21.567898,1.0,-0.20056607
PPAC_5,FGD5,-21.826962,1.0,-0.20056607
PPAC_5,AP000829.1,-21.639559,1.0,-0.20056607
PPAC_5,NPPC,-21.893364,1.0,-0.20056607
PPAC_5,AL162457.1,-21.542494,1.0,-0.20056607
PPAC_5,ZNF835,-21.679329,1.0,-0.20056607
PPAC_5,TNRC6C,0.12692708,1.0,-0.20068362
PPAC_5,AL023803.3,-0.7494526,1.0,-0.20071496
PPAC_5,HSD17B14,-0.85189587,1.0,-0.20084035
PPAC_5,PPM1N,-0.43149772,1.0,-0.20133927
PPAC_5,STAU1,0.090210825,1.0,-0.20148294
PPAC_5,OMG,-1.1112624,1.0,-0.20154823
PPAC_5,NPIPB11,-0.3296252,1.0,-0.2015587
PPAC_5,SH2D4A,-1.7350678,1.0,-0.20157959
PPAC_5,BEND6,-0.14772296,1.0,-0.20158482
PPAC_5,OR3A2,-2.1342995,1.0,-0.2016266
PPAC_5,CIB3,-2.2393434,1.0,-0.20171541
PPAC_5,SPSB1,-2.4277854,1.0,-0.20176244
PPAC_5,AC048341.1,-0.056016404,1.0,-0.2018617
PPAC_5,AL160171.1,-0.83080065,1.0,-0.2019505
PPAC_5,SEC62,0.046031468,1.0,-0.2021412
PPAC_5,AC010883.3,-0.036082655,1.0,-0.2022274
PPAC_5,ACBD5,0.040915422,1.0,-0.20234233
PPAC_5,PLCE1,-0.99544007,1.0,-0.20254086
PPAC_5,TM2D3,0.06389584,1.0,-0.20280468
PPAC_5,MRE11,0.07860449,1.0,-0.20315471
PPAC_5,ZNF57,0.007461794,1.0,-0.2033454
PPAC_5,RSPH1,-0.20162444,1.0,-0.20337152
PPAC_5,AKNAD1,-0.7403834,1.0,-0.20352826
PPAC_5,SLC41A1,-0.670988,1.0,-0.2035387
PPAC_5,IGHV4-61,-21.765272,1.0,-0.20355959
PPAC_5,C5AR1,-22.220047,1.0,-0.20355959
PPAC_5,ZNF683,-22.273855,1.0,-0.20355959
PPAC_5,PEBP4,-21.969954,1.0,-0.20355959
PPAC_5,C11orf98,0.14783505,1.0,-0.2036249
PPAC_5,MUC6,-0.26111153,1.0,-0.20370588
PPAC_5,AC004918.4,-0.9997421,1.0,-0.20376334
PPAC_5,ZNF778,-0.02062473,1.0,-0.2038861
PPAC_5,AL358781.1,-0.11692992,1.0,-0.20431712
PPAC_5,RIF1,0.02988465,1.0,-0.20486829
PPAC_5,AC005592.2,-0.03757321,1.0,-0.20488657
PPAC_5,SULT1A2,0.021280946,1.0,-0.20501195
PPAC_5,SZT2,0.08631863,1.0,-0.20509292
PPAC_5,ZNF426-DT,-0.02888621,1.0,-0.20510076
PPAC_5,AC011446.3,-0.40996984,1.0,-0.20521569
PPAC_5,POLA1,0.14461742,1.0,-0.2053907
PPAC_5,INKA1,0.0567989,1.0,-0.20550042
PPAC_5,TCAF2,-1.1191185,1.0,-0.20551871
PPAC_5,CNR2,-0.639785,1.0,-0.20572768
PPAC_5,AC124798.1,-1.1281348,1.0,-0.2057329
PPAC_5,ZNF341,0.044701874,1.0,-0.2057773
PPAC_5,ADAMDEC1,-0.7234413,1.0,-0.20588963
PPAC_5,DAPK1-IT1,-1.695543,1.0,-0.2059471
PPAC_5,MIAT,-0.3210912,1.0,-0.20632847
PPAC_5,ZNF229,-0.66619915,1.0,-0.20644079
PPAC_5,NLN,0.13201346,1.0,-0.20651394
PPAC_5,Z93930.3,-21.606056,1.0,-0.20655312
PPAC_5,AL157402.2,-21.57664,1.0,-0.20655312
PPAC_5,ITGA1,-21.901417,1.0,-0.20655312
PPAC_5,KIF25-AS1,-21.412119,1.0,-0.20655312
PPAC_5,COPZ2,-22.139929,1.0,-0.20655312
PPAC_5,ZNF98,-21.560944,1.0,-0.20655312
PPAC_5,PLXNA2,-21.761246,1.0,-0.20655312
PPAC_5,NOS1AP,-21.922466,1.0,-0.20655312
PPAC_5,KDR,-21.477419,1.0,-0.20655312
PPAC_5,TFAP2A-AS1,-21.550533,1.0,-0.20655312
PPAC_5,FCAR,-22.159597,1.0,-0.20655312
PPAC_5,FIBCD1,-0.7228124,1.0,-0.2065923
PPAC_5,AL441883.1,-0.07488019,1.0,-0.20673074
PPAC_5,FBXO48,-0.46718702,1.0,-0.20699719
PPAC_5,ARHGAP31-AS1,-1.4052938,1.0,-0.20724533
PPAC_5,ZNF136,0.14102998,1.0,-0.20748304
PPAC_5,AC026771.1,-1.5819693,1.0,-0.20753528
PPAC_5,CCL4L2,-2.5033484,1.0,-0.20772336
PPAC_5,CASKIN2,-0.39481872,1.0,-0.2077547
PPAC_5,IGHG1,-2.9969447,1.0,-0.20784353
PPAC_5,FITM2,-0.10489888,1.0,-0.20812301
PPAC_5,SF3B3,0.06638464,1.0,-0.20846522
PPAC_5,OXT,-1.5267215,1.0,-0.20878913
PPAC_5,PANO1,-0.17211622,1.0,-0.20893279
PPAC_5,AC133550.3,-0.36501822,1.0,-0.2091496
PPAC_5,ZNF93,0.19752806,1.0,-0.209194
PPAC_5,ERI1,0.08697779,1.0,-0.2095388
PPAC_5,PGBD5,-22.099302,1.0,-0.20954664
PPAC_5,PPM1E,-21.52661,1.0,-0.20954664
PPAC_5,TMEM45A,-21.783642,1.0,-0.20954664
PPAC_5,WFS1,-21.935225,1.0,-0.20954664
PPAC_5,AGT,-21.9376,1.0,-0.20954664
PPAC_5,DMD,-21.428558,1.0,-0.20954664
PPAC_5,AZGP1,-22.021465,1.0,-0.20954664
PPAC_5,TSACC,-21.797836,1.0,-0.20954664
PPAC_5,SLC4A3,-22.058468,1.0,-0.20954664
PPAC_5,PINK1-AS,-0.40607238,1.0,-0.20986794
PPAC_5,AC010442.1,-1.201809,1.0,-0.20999593
PPAC_5,AC023355.1,0.05339122,1.0,-0.21011087
PPAC_5,NSUN3,0.109614134,1.0,-0.21019185
PPAC_5,MPP1,0.016298223,1.0,-0.21022318
PPAC_5,AL512625.2,-0.15538724,1.0,-0.21052097
PPAC_5,MAP7D2,-1.3175354,1.0,-0.21052097
PPAC_5,WDR31,-0.04152787,1.0,-0.21056016
PPAC_5,NLRP6,-2.0009282,1.0,-0.21060456
PPAC_5,VASN,-2.2418933,1.0,-0.21065158
PPAC_5,ZFP82,0.13475797,1.0,-0.21066725
PPAC_5,AC126696.3,-2.3288255,1.0,-0.21070905
PPAC_5,OTOA,-2.7924836,1.0,-0.21086055
PPAC_5,AC022092.1,-3.1618223,1.0,-0.21092847
PPAC_5,TRABD2A,-1.0580859,1.0,-0.21113482
PPAC_5,RNFT1-DT,-1.0575982,1.0,-0.21128371
PPAC_5,ZC3H14,0.08237493,1.0,-0.21129155
PPAC_5,SNX12,0.11992914,1.0,-0.21144567
PPAC_5,MBD3,-0.004016366,1.0,-0.2115371
PPAC_5,AC084018.2,-0.46754852,1.0,-0.21168861
PPAC_5,KRTCAP3,-0.58129704,1.0,-0.21178263
PPAC_5,AC008537.4,0.021295454,1.0,-0.21183488
PPAC_5,Z97989.1,-1.5940303,1.0,-0.21185055
PPAC_5,CBR3-AS1,-0.31176418,1.0,-0.21191587
PPAC_5,PCDHGA10,-0.793168,1.0,-0.21251144
PPAC_5,HIST2H3PS2,-22.234158,1.0,-0.21254016
PPAC_5,MPDZ,-22.062712,1.0,-0.21254016
PPAC_5,YBX2,-21.475946,1.0,-0.21254016
PPAC_5,PTPRG,-22.06529,1.0,-0.21254016
PPAC_5,PTPRB,-21.939087,1.0,-0.21254016
PPAC_5,PAPPA,-21.426277,1.0,-0.21254016
PPAC_5,DPP4,-21.644058,1.0,-0.21254016
PPAC_5,AC011479.4,-21.743769,1.0,-0.21254016
PPAC_5,FOXCUT,-21.543667,1.0,-0.21254016
PPAC_5,NKAIN2,-22.06399,1.0,-0.21254016
PPAC_5,CC2D2B,-21.75078,1.0,-0.21254016
PPAC_5,ABHD1,-0.63108206,1.0,-0.21286407
PPAC_5,AC020978.7,-0.16744007,1.0,-0.21297117
PPAC_5,MARCH1,-0.087429106,1.0,-0.21344659
PPAC_5,AL353708.3,0.14609793,1.0,-0.2134936
PPAC_5,TTLL11,0.18172486,1.0,-0.21354061
PPAC_5,DDTL,-0.6395182,1.0,-0.21361114
PPAC_5,PRKN,-2.281707,1.0,-0.21366338
PPAC_5,AC006942.1,-2.4575274,1.0,-0.21371563
PPAC_5,SLIT1,-2.5767062,1.0,-0.21374175
PPAC_5,AC022868.2,-2.6097453,1.0,-0.213794
PPAC_5,AC017104.6,-2.9735243,1.0,-0.21386714
PPAC_5,AC011921.1,0.22942142,1.0,-0.21469258
PPAC_5,SLC39A1,0.074149914,1.0,-0.21477355
PPAC_5,CAPN5,-1.5835248,1.0,-0.21482319
PPAC_5,FAM184B,-1.6401243,1.0,-0.21483363
PPAC_5,BFAR,0.030796798,1.0,-0.21484931
PPAC_5,HIP1R,0.16823941,1.0,-0.21498513
PPAC_5,AC017002.3,-1.849773,1.0,-0.21500604
PPAC_5,UNC5B,-1.8040596,1.0,-0.21501125
PPAC_5,AGRP,-2.0848603,1.0,-0.21516798
PPAC_5,PRNCR1,-0.19777688,1.0,-0.21520978
PPAC_5,CTIF,-0.015090027,1.0,-0.21553108
PPAC_5,RTP5,-22.031332,1.0,-0.21553369
PPAC_5,LINC02631,-21.804665,1.0,-0.21553369
PPAC_5,CRYM,-21.422724,1.0,-0.21553369
PPAC_5,NKAPL,-22.186214,1.0,-0.21553369
PPAC_5,GLB1L2,-21.81363,1.0,-0.21553369
PPAC_5,SLAMF1,-22.223978,1.0,-0.21553369
PPAC_5,INHBA-AS1,-21.879242,1.0,-0.21553369
PPAC_5,AC092068.2,-21.751715,1.0,-0.21553369
PPAC_5,ZNF862,0.089453325,1.0,-0.21560682
PPAC_5,ZNF562,0.07883978,1.0,-0.21567997
PPAC_5,RASL11A,-0.56878877,1.0,-0.21592028
PPAC_5,ZFP64,0.15022464,1.0,-0.21608485
PPAC_5,LINC02062,-1.337046,1.0,-0.21610574
PPAC_5,AC245140.2,0.046448585,1.0,-0.21612142
PPAC_5,SPDYE3,-0.44946212,1.0,-0.21640615
PPAC_5,CYP27B1,-2.1226182,1.0,-0.21660729
PPAC_5,WASIR1,-2.205929,1.0,-0.21663862
PPAC_5,QPCT,-2.3571985,1.0,-0.21670131
PPAC_5,COL27A1,-2.5982397,1.0,-0.21679014
PPAC_5,AC147651.1,-3.0613625,1.0,-0.2168894
PPAC_5,TMEM255A,-3.1126585,1.0,-0.21689461
PPAC_5,C3orf67,-0.95924705,1.0,-0.21708009
PPAC_5,HLA-F-AS1,-0.3052508,1.0,-0.21709314
PPAC_5,RIPOR3,-1.1613618,1.0,-0.21761818
PPAC_5,AC023509.3,-0.30299613,1.0,-0.21769655
PPAC_5,AL035681.1,-0.6566659,1.0,-0.21788463
PPAC_5,AC121761.1,-1.6703534,1.0,-0.2179212
PPAC_5,MEIG1,-1.857366,1.0,-0.21797866
PPAC_5,IRGM,-0.0004740067,1.0,-0.21803352
PPAC_5,SETD6,0.007567356,1.0,-0.21818763
PPAC_5,ENTPD6,0.086508766,1.0,-0.21845146
PPAC_5,EPHX2,-22.177078,1.0,-0.21852721
PPAC_5,G0S2,-22.541918,1.0,-0.21852721
PPAC_5,EFCAB7,0.1480859,1.0,-0.21859513
PPAC_5,AC016745.2,-1.208921,1.0,-0.21892688
PPAC_5,ICE1,0.062410712,1.0,-0.21921682
PPAC_5,MAP4K3,0.02947532,1.0,-0.21931085
PPAC_5,EME1,0.13101582,1.0,-0.21948326
PPAC_5,SH3BGR,-0.182807,1.0,-0.21952766
PPAC_5,ACOX2,-2.610943,1.0,-0.21974447
PPAC_5,FLNC,-2.9778059,1.0,-0.21982807
PPAC_5,PACSIN3,-0.43818656,1.0,-0.21991426
PPAC_5,DDX51,0.09939958,1.0,-0.21996912
PPAC_5,GTF3C2,0.098447114,1.0,-0.22012062
PPAC_5,CEACAM1,-0.50273454,1.0,-0.22022772
PPAC_5,PCYT1A,0.07511061,1.0,-0.22055423
PPAC_5,AC027601.3,-1.4788922,1.0,-0.2206953
PPAC_5,TRIM72,-1.654047,1.0,-0.220805
PPAC_5,CFAP70,-0.5091764,1.0,-0.22093561
PPAC_5,AC004817.5,-21.738604,1.0,-0.22152074
PPAC_5,RGS5,-21.778492,1.0,-0.22152074
PPAC_5,P2RY6,-22.398716,1.0,-0.22152074
PPAC_5,AL449106.1,-0.9713648,1.0,-0.22176105
PPAC_5,AC007938.2,-0.8946463,1.0,-0.22180285
PPAC_5,MCM10,-0.13846976,1.0,-0.22188121
PPAC_5,AL008721.2,-1.218975,1.0,-0.22190733
PPAC_5,AL353807.5,0.14151026,1.0,-0.22219989
PPAC_5,ITGA11,-1.8535414,1.0,-0.22251597
PPAC_5,S1PR3,-2.3913906,1.0,-0.22266224
PPAC_5,AL136090.2,-2.462926,1.0,-0.22271971
PPAC_5,BAIAP2L2,-2.878691,1.0,-0.22283988
PPAC_5,WNK1,0.02065454,1.0,-0.22284248
PPAC_5,MBLAC1,-0.2870176,1.0,-0.22293653
PPAC_5,LRSAM1,0.06556816,1.0,-0.22295481
PPAC_5,STX18,0.04233104,1.0,-0.22298615
PPAC_5,TRIM3,0.02346618,1.0,-0.22315855
PPAC_5,AC025257.1,-0.3532037,1.0,-0.22345895
PPAC_5,RASL10A,-1.0639237,1.0,-0.22347985
PPAC_5,OSGEPL1,0.09554506,1.0,-0.22360523
PPAC_5,GTF3C1,0.06674583,1.0,-0.2236862
PPAC_5,IL12A-AS1,-0.2090336,1.0,-0.22382465
PPAC_5,AC092718.1,-0.3306236,1.0,-0.22385077
PPAC_5,BX322234.1,-0.53900915,1.0,-0.22396049
PPAC_5,LRRC37B,0.084304266,1.0,-0.2239631
PPAC_5,NINL,-21.923985,1.0,-0.22451426
PPAC_5,MIR210HG,-22.057615,1.0,-0.22451426
PPAC_5,KLRC2,-22.139906,1.0,-0.22451426
PPAC_5,AC016168.2,-21.881374,1.0,-0.22451426
PPAC_5,AC022726.2,-21.65955,1.0,-0.22451426
PPAC_5,PBLD,0.060213722,1.0,-0.22464225
PPAC_5,AC108488.3,-0.12562777,1.0,-0.22477548
PPAC_5,CU638689.5,-0.45550466,1.0,-0.22509155
PPAC_5,ARID3A,0.044741232,1.0,-0.2251046
PPAC_5,SYN1,-1.4476,1.0,-0.22513856
PPAC_5,CYB5D1,0.10900212,1.0,-0.22526133
PPAC_5,KLRB1,-1.7994748,1.0,-0.22551994
PPAC_5,NTRK1,-0.115854055,1.0,-0.22558524
PPAC_5,SLC10A4,-2.6434479,1.0,-0.22573152
PPAC_5,AL355999.1,-0.31966862,1.0,-0.22598751
PPAC_5,MROH7,-0.19711268,1.0,-0.22606066
PPAC_5,RELA,0.051560584,1.0,-0.22657263
PPAC_5,ZBTB12,0.0020525288,1.0,-0.22662748
PPAC_5,AC011939.2,-1.5739099,1.0,-0.22691222
PPAC_5,AC009118.3,-0.78948367,1.0,-0.22707416
PPAC_5,AC010247.1,-0.89073724,1.0,-0.22717081
PPAC_5,SLC23A1,-0.8502322,1.0,-0.22720477
PPAC_5,ST20-AS1,0.00019448769,1.0,-0.22731449
PPAC_5,MRRF,0.10053267,1.0,-0.22740069
PPAC_5,FAM71A,-21.943138,1.0,-0.22750778
PPAC_5,C6orf52,-21.913773,1.0,-0.22750778
PPAC_5,TIMP4,-21.649565,1.0,-0.22750778
PPAC_5,HLA-DOB,-22.006985,1.0,-0.22750778
PPAC_5,CUX2,-21.81116,1.0,-0.22750778
PPAC_5,LINC02055,-22.007948,1.0,-0.22750778
PPAC_5,IGSF9B,-22.0669,1.0,-0.22750778
PPAC_5,IRS1,-21.894644,1.0,-0.22750778
PPAC_5,KCNH3,-22.297874,1.0,-0.22750778
PPAC_5,KCNH8,-21.899803,1.0,-0.22750778
PPAC_5,CTTN,-21.952742,1.0,-0.22750778
PPAC_5,PRR16,-21.889502,1.0,-0.22750778
PPAC_5,AC104078.1,-21.845533,1.0,-0.22750778
PPAC_5,CCDC34,0.09015583,1.0,-0.22752607
PPAC_5,ADCY6,0.14766645,1.0,-0.22758353
PPAC_5,CEP89,0.12864503,1.0,-0.22777422
PPAC_5,MEG8,-1.3744246,1.0,-0.22809029
PPAC_5,KAZN,-0.6670604,1.0,-0.22835934
PPAC_5,AL133215.2,-1.3309629,1.0,-0.2284769
PPAC_5,S1PR2,-1.7009206,1.0,-0.22848734
PPAC_5,AC025370.1,-1.8828127,1.0,-0.22850823
PPAC_5,PLXNA1,-2.077319,1.0,-0.2285448
PPAC_5,PLS3,-2.525897,1.0,-0.22865452
PPAC_5,LRRK2,-2.3504665,1.0,-0.22865973
PPAC_5,CD5,-2.6249268,1.0,-0.22871721
PPAC_5,MESP1,-0.042601187,1.0,-0.22872505
PPAC_5,ATP13A4,-2.7181966,1.0,-0.2287799
PPAC_5,DTNA,-2.7338152,1.0,-0.22879557
PPAC_5,PHF19,0.016277134,1.0,-0.22892095
PPAC_5,DDX59,0.098537005,1.0,-0.22893402
PPAC_5,LINC00115,-0.051858746,1.0,-0.22934674
PPAC_5,TMEM168,0.09434926,1.0,-0.22940159
PPAC_5,AC027097.1,0.097167715,1.0,-0.22963408
PPAC_5,LINC01694,-1.4894285,1.0,-0.22963929
PPAC_5,FSTL1,-1.4022602,1.0,-0.22967586
PPAC_5,BHLHE41,-1.6140388,1.0,-0.22970721
PPAC_5,NFATC2IP,0.029085172,1.0,-0.22984043
PPAC_5,KLHL25,-0.8682314,1.0,-0.23048824
PPAC_5,AL049796.1,-22.006742,1.0,-0.23050131
PPAC_5,GJC1,-21.669231,1.0,-0.23050131
PPAC_5,THORLNC,-22.028746,1.0,-0.23050131
PPAC_5,LMNB1-DT,-21.975128,1.0,-0.23050131
PPAC_5,SCN1A-AS1,-21.74571,1.0,-0.23050131
PPAC_5,FAM72D,-21.64209,1.0,-0.23050131
PPAC_5,PCSK6,-21.816275,1.0,-0.23050131
PPAC_5,APBB2,-22.009035,1.0,-0.23050131
PPAC_5,DMRTA1,-22.190805,1.0,-0.23050131
PPAC_5,FUT1,-21.740526,1.0,-0.23050131
PPAC_5,TWNK,0.0924411,1.0,-0.23096888
PPAC_5,AP000240.1,-0.706945,1.0,-0.23106031
PPAC_5,MIR924HG,-0.7459353,1.0,-0.2313163
PPAC_5,SMIM2-AS1,-0.76904964,1.0,-0.23138943
PPAC_5,DPF1,-0.7872162,1.0,-0.23151483
PPAC_5,PAK4,0.21537904,1.0,-0.23159057
PPAC_5,AC005838.2,-2.3708396,1.0,-0.23163497
PPAC_5,FBXL22,-0.15054148,1.0,-0.23172379
PPAC_5,AC004938.2,-0.9352476,1.0,-0.23173425
PPAC_5,SLC29A4,-2.7822387,1.0,-0.23177603
PPAC_5,LNP1,-0.63878125,1.0,-0.23215741
PPAC_5,AC006064.4,0.07481981,1.0,-0.23233242
PPAC_5,PMFBP1,-0.72644013,1.0,-0.23248132
PPAC_5,ZNF324,-0.011593309,1.0,-0.23248915
PPAC_5,AC126614.1,-1.3995315,1.0,-0.23258057
PPAC_5,PLOD2,-1.575526,1.0,-0.23278433
PPAC_5,AC008438.1,-0.06105153,1.0,-0.23296456
PPAC_5,AC233280.1,-0.8864098,1.0,-0.2332937
PPAC_5,CTXN2,-21.90117,1.0,-0.23349483
PPAC_5,MIR3681HG,-22.047735,1.0,-0.23349483
PPAC_5,AC087521.2,-21.724724,1.0,-0.23349483
PPAC_5,BCL6B,-21.93941,1.0,-0.23349483
PPAC_5,ADAMTS3,-21.594357,1.0,-0.23349483
PPAC_5,FCRLA,-22.325108,1.0,-0.23349483
PPAC_5,NPTXR,-22.081955,1.0,-0.23349483
PPAC_5,FRMD6,-21.978453,1.0,-0.23349483
PPAC_5,FMN1,-1.5226861,1.0,-0.23418444
PPAC_5,CCDC82,0.11118536,1.0,-0.23448223
PPAC_5,CCDC17,-0.8419849,1.0,-0.23452401
PPAC_5,MID1IP1-AS1,-2.0731473,1.0,-0.23453185
PPAC_5,ASIC3,-2.460259,1.0,-0.23465201
PPAC_5,AC007728.1,-0.9134353,1.0,-0.2347121
PPAC_5,SMCO4,-0.091366276,1.0,-0.23475389
PPAC_5,C19orf47,-0.07436042,1.0,-0.23484792
PPAC_5,FXYD7,-3.4577844,1.0,-0.2349289
PPAC_5,ADH5,0.0012974358,1.0,-0.23599727
PPAC_5,AL133523.1,-1.9217346,1.0,-0.23600249
PPAC_5,OTUD3,0.04515146,1.0,-0.23602861
PPAC_5,AC092053.2,-2.0270073,1.0,-0.23604952
PPAC_5,HIPK1-AS1,-0.04881053,1.0,-0.23605213
PPAC_5,DLEU2L,-0.46592385,1.0,-0.23605473
PPAC_5,C1orf216,0.034562703,1.0,-0.23633684
PPAC_5,FBXL18,0.02583214,1.0,-0.23645179
PPAC_5,IGLON5,-21.982931,1.0,-0.23648836
PPAC_5,PLA2G7,-22.485596,1.0,-0.23648836
PPAC_5,IRF4,-22.05563,1.0,-0.23648836
PPAC_5,FAM222A-AS1,-21.997179,1.0,-0.23648836
PPAC_5,AC244502.3,-21.932693,1.0,-0.23648836
PPAC_5,AC073957.2,-21.916868,1.0,-0.23648836
PPAC_5,SPINK4,-21.763514,1.0,-0.23648836
PPAC_5,LINC02193,-0.47361892,1.0,-0.2367783
PPAC_5,CEP72,-0.0697258,1.0,-0.23715445
PPAC_5,STX17-AS1,-0.7098108,1.0,-0.23722237
PPAC_5,METTL14,0.12850295,1.0,-0.23724587
PPAC_5,PELO,0.10711063,1.0,-0.23744962
PPAC_5,LONRF1,0.09585965,1.0,-0.23745745
PPAC_5,AC011330.2,-1.9250994,1.0,-0.23748097
PPAC_5,FP236315.1,-1.9379157,1.0,-0.2374862
PPAC_5,RHCE,-2.2706609,1.0,-0.2375959
PPAC_5,ALG1L,-2.4582176,1.0,-0.2376377
PPAC_5,LRP4,-0.8113118,1.0,-0.23771083
PPAC_5,PRCD,-2.8339126,1.0,-0.23776308
PPAC_5,AC073195.1,-0.24179474,1.0,-0.23780227
PPAC_5,PPP1R12A-AS1,-0.06898555,1.0,-0.23788585
PPAC_5,PRC1-AS1,-0.30061826,1.0,-0.23806086
PPAC_5,ADGRE2,-0.009566044,1.0,-0.23813139
PPAC_5,SPPL2A,0.017971298,1.0,-0.23813662
PPAC_5,CREM,0.018765066,1.0,-0.23817842
PPAC_5,RGP1,0.02080033,1.0,-0.23825155
PPAC_5,CSNK1A1,-0.02560691,1.0,-0.23853105
PPAC_5,PLPP5,0.06588882,1.0,-0.23861203
PPAC_5,HIST1H2BO,0.029482879,1.0,-0.23909266
PPAC_5,AC010654.1,-0.19376332,1.0,-0.23917103
PPAC_5,MYOZ3,0.020064358,1.0,-0.23921806
PPAC_5,GOLGA8M,-0.4529391,1.0,-0.23924156
PPAC_5,TRUB2,0.121977426,1.0,-0.23935649
PPAC_5,B3GLCT,0.009665436,1.0,-0.2394636
PPAC_5,FAM178B,-22.012653,1.0,-0.23948188
PPAC_5,HDHD5-AS1,-22.031034,1.0,-0.23948188
PPAC_5,AC004846.2,-21.888165,1.0,-0.23948188
PPAC_5,TEAD3,-22.345268,1.0,-0.23948188
PPAC_5,INSL3,-22.032663,1.0,-0.23948188
PPAC_5,PCYT1B,-21.825703,1.0,-0.23948188
PPAC_5,AC012557.2,-21.835466,1.0,-0.23948188
PPAC_5,AC008532.1,-22.17182,1.0,-0.23948188
PPAC_5,PADI3,-22.013617,1.0,-0.23948188
PPAC_5,COL8A2,-22.133434,1.0,-0.23948188
PPAC_5,IGHV3-65,-21.959883,1.0,-0.23948188
PPAC_5,ARHGAP6,-21.73912,1.0,-0.23948188
PPAC_5,AC007406.5,-0.35658428,1.0,-0.23962294
PPAC_5,AC009950.1,-1.2558815,1.0,-0.24009834
PPAC_5,CEP112,-1.5023552,1.0,-0.24016103
PPAC_5,AL713998.1,-1.6954695,1.0,-0.24018715
PPAC_5,AL139011.1,-0.19035621,1.0,-0.24037261
PPAC_5,RSPH4A,-1.4180416,1.0,-0.24043009
PPAC_5,LINC00324,-0.328759,1.0,-0.24047449
PPAC_5,CXCL1,-1.8308986,1.0,-0.24061033
PPAC_5,IRAK1BP1,0.07593318,1.0,-0.24061815
PPAC_5,LINC00426,0.03967513,1.0,-0.24075922
PPAC_5,TET3,0.112175,1.0,-0.24087676
PPAC_5,NMRK1,0.054997917,1.0,-0.24139136
PPAC_5,BX323046.1,0.13255934,1.0,-0.24139397
PPAC_5,MMP25,-1.498914,1.0,-0.24164474
PPAC_5,AL592295.4,0.13010815,1.0,-0.24165519
PPAC_5,GLRX2,0.10582146,1.0,-0.24184065
PPAC_5,AC108749.1,-0.85867244,1.0,-0.24194774
PPAC_5,FRRS1,0.016360419,1.0,-0.24203394
PPAC_5,SDHAF3,0.09303425,1.0,-0.24208619
PPAC_5,AC138356.1,-0.31605616,1.0,-0.24213059
PPAC_5,CCDC9,0.014728814,1.0,-0.24228732
PPAC_5,ZDHHC18,-0.064597525,1.0,-0.24240488
PPAC_5,SH3GL3,-21.588339,1.0,-0.2424754
PPAC_5,NOXRED1,-22.067259,1.0,-0.2424754
PPAC_5,DAGLA,-22.085312,1.0,-0.2424754
PPAC_5,AC104088.1,-21.95517,1.0,-0.2424754
PPAC_5,SRPX,-21.698624,1.0,-0.2424754
PPAC_5,C10orf55,-1.1182958,1.0,-0.24262168
PPAC_5,DRD4,-1.0236801,1.0,-0.24263474
PPAC_5,AC016065.1,0.0804909,1.0,-0.24291946
PPAC_5,CD81-AS1,-1.2968432,1.0,-0.24303702
PPAC_5,SCAT1,-2.225706,1.0,-0.24354638
PPAC_5,LINC01140,-2.591945,1.0,-0.24362996
PPAC_5,SELENOM,-2.6122782,1.0,-0.24365087
PPAC_5,KTI12,-0.0972661,1.0,-0.24393559
PPAC_5,SAMD3,-1.0302649,1.0,-0.24441361
PPAC_5,AC025449.2,-1.1660092,1.0,-0.24451287
PPAC_5,AL132800.1,-1.5058825,1.0,-0.24458079
PPAC_5,PLCH1,-0.60730916,1.0,-0.24471924
PPAC_5,AL162493.1,-22.05504,1.0,-0.24546893
PPAC_5,MACORIS,-22.149858,1.0,-0.24546893
PPAC_5,SNHG31,-21.847948,1.0,-0.24546893
PPAC_5,AC136475.3,-22.337824,1.0,-0.24546893
PPAC_5,LINC00886,-22.051912,1.0,-0.24546893
PPAC_5,RIC3,-22.22849,1.0,-0.24546893
PPAC_5,PBRM1,0.025190283,1.0,-0.24593389
PPAC_5,OSCP1,-0.6316548,1.0,-0.24622121
PPAC_5,SEC24B-AS1,0.023640333,1.0,-0.24640146
PPAC_5,U62317.4,-1.0469313,1.0,-0.2464119
PPAC_5,EPCAM-DT,-1.9218965,1.0,-0.24645893
PPAC_5,AC124242.1,-2.251186,1.0,-0.24650595
PPAC_5,LARP6,-2.5848198,1.0,-0.24664178
PPAC_5,RILPL1,-2.6229634,1.0,-0.24665223
PPAC_5,GNG10,0.022744372,1.0,-0.24672797
PPAC_5,RIMKLA,-3.064422,1.0,-0.24684553
PPAC_5,METTL2A,0.044603005,1.0,-0.24685597
PPAC_5,UBASH3A,-1.0468984,1.0,-0.24737057
PPAC_5,SLC38A5,0.08523781,1.0,-0.24765007
PPAC_5,AC026356.2,-0.825233,1.0,-0.24781202
PPAC_5,TESK2,0.12269328,1.0,-0.24788778
PPAC_5,MRPS9,0.14199118,1.0,-0.24790606
PPAC_5,CATSPERE,-1.9534997,1.0,-0.24799748
PPAC_5,AC015871.7,-0.06651513,1.0,-0.24819078
PPAC_5,KDM4A-AS1,-0.28265053,1.0,-0.24820907
PPAC_5,C1QC,-22.881363,1.0,-0.24846245
PPAC_5,MAP3K9,-22.137411,1.0,-0.24846245
