LS,gene,log2FC,padj
LS_10,FOXRED2,1.525527,1.362684232305859e-07
LS_10,ILDR2,1.5243078,0.000553659884775383
LS_10,LINC01572,1.5219977,3.1026859374286783e-16
LS_10,KANK2,1.5174978,1.2990322976049092e-22
LS_10,MFAP4,1.5160415,5.474967478599532e-25
LS_10,NR2C2AP,1.514131,4.1463348577219226e-58
LS_10,NUP205,1.5140078,6.038523543356474e-67
LS_10,SLC37A4,1.5073617,1.74601462618202e-45
LS_10,ITPKA,1.5072004,4.256344347066993e-08
LS_10,MYO19,1.5070405,1.1755372362032825e-72
LS_10,JPT2,1.5052685,1.6257182777094227e-73
LS_10,LRRC26,1.5051788,5.046862606584056e-09
LS_10,RFC1,1.5013925,6.4219156341507645e-140
LS_10,CCHCR1,1.5012405,4.403881579178846e-30
LS_10,GCSAM,1.5002022,0.0001694838299477485
LS_10,FABP5,1.4959322,2.856946945224401e-172
LS_10,MLH1,1.4948915,4.654185560084603e-78
LS_10,UBE2S,1.4940088,1.5686459513436862e-211
LS_10,CMC2,1.4939774,2.9083772630376828e-154
LS_10,HAUS1,1.4937238,5.807730157431701e-113
LS_10,FDPS,1.4901183,2.9908612118738327e-182
LS_10,CDKN2B-AS1,1.4898036,0.0001835581659541582
LS_10,HPRT1,1.4876839,2.4907662927679814e-163
LS_10,RCCD1,1.486689,1.1296348423576025e-58
LS_10,PKN3,1.4866178,1.1658566836317503e-27
LS_10,GALNT14,1.4862484,3.795731438088906e-17
LS_10,SUZ12,1.485627,1.186287976092048e-196
LS_10,ZDHHC12,1.484462,6.768734862962236e-139
LS_10,MAGOHB,1.4810032,3.889537023857782e-80
LS_10,SNRPB,1.4771913,3.0588750154172507e-258
LS_10,SLC1A4,1.476288,2.3824174529804155e-56
LS_10,AC145207.5,1.4751246,0.0004098828781900995
LS_10,EBP,1.4721389,3.304728166781492e-123
LS_10,BUB3,1.467856,1.8963843347329044e-176
LS_10,HADH,1.4646719,2.781249347542186e-152
LS_10,AC099850.1,1.461855,0.0009305013789169985
LS_10,RBBP7,1.4607863,1.4363992634559635e-178
LS_10,MTHFD2,1.4579448,6.960595098495932e-118
LS_10,BTBD6,1.4556882,4.839159473412184e-27
LS_10,POP7,1.4534731,6.056422427108307e-104
LS_10,NUP210,1.4489841,1.3699145259654703e-142
LS_10,VSIG10,1.448735,3.045706594318554e-20
LS_10,ECI1,1.44755,2.1190269717624693e-157
LS_10,FANCL,1.4431528,4.2577419705511106e-70
LS_10,HMGA1,1.4412888,6.153508378997834e-218
LS_10,EMC9,1.4399809,7.073110299260523e-20
LS_10,SAMD1,1.4395865,9.813403638409314e-50
LS_10,RAD21,1.4329867,5.963369038790893e-206
LS_10,WDR54,1.4287108,2.505127977950952e-69
LS_10,TIFA,1.4286633,8.81947182277656e-36
LS_10,SLF1,1.4282143,2.7880209080908906e-39
LS_10,SLC43A3,1.4240717,3.347192691337189e-107
LS_10,COMMD4,1.4239615,6.570106209914425e-133
LS_10,ASRGL1,1.4229244,1.8436384963578926e-47
LS_10,PAXIP1,1.4198511,2.6059024814795444e-17
LS_10,GPAA1,1.418249,3.299783559126301e-165
LS_10,ZNF519,1.4170252,2.471044750271594e-18
LS_10,HAT1,1.4165319,3.631446497010821e-128
LS_10,TEX30,1.4157517,2.727014723370941e-88
LS_10,CPNE7,1.4122269,3.3254641190419644e-05
LS_10,PPP5C,1.4120946,1.8139645479971642e-97
LS_10,SUPT16H,1.4106934,6.50968841068196e-162
LS_10,PIGU,1.4010947,1.7727278751260722e-26
LS_10,AP002495.1,1.4000056,3.200514022710316e-06
LS_10,PUSL1,1.3998663,4.9918642412694265e-29
LS_10,FAAP24,1.3986807,5.730097925792511e-06
LS_10,SLC2A4RG,1.397076,1.9972899893526575e-122
LS_10,RUSC1,1.3966106,1.0345658463491499e-67
LS_10,NUCB2,1.3925841,1.1496037722258322e-201
LS_10,CD320,1.3886787,2.5673224136730764e-51
LS_10,KMT5C,1.3851671,5.92037556423874e-34
LS_10,SHD,1.3850453,0.00020566602881949542
LS_10,HIST2H2BF,1.3820106,1.1661413716393164e-24
LS_10,POLD2,1.3809507,7.519785364438389e-145
LS_10,IFT22,1.3809144,2.901563301777086e-34
LS_10,NUP85,1.3741704,2.5093303709037524e-47
LS_10,HILPDA,1.3733757,7.734543108884182e-45
LS_10,MT2A,1.3715838,3.9016403918590204e-106
LS_10,LMF2,1.3700534,4.700612084757334e-99
LS_10,HERC5,1.3651038,1.6898608121415274e-32
LS_10,UBL7-AS1,1.3542556,3.742139195395432e-52
LS_10,AKR1B1,1.354046,1.106744082795718e-96
LS_10,DDX39A,1.3528935,3.796070510224573e-166
LS_10,RFX2,1.3524656,1.3165112255219745e-31
LS_10,FBF1,1.3504831,9.648215643834378e-14
LS_10,ANAPC11,1.3499773,1.0045683205053352e-203
LS_10,NUP188,1.3487077,1.768384309950771e-48
LS_10,AMOTL1,1.3427962,1.4928366354025295e-12
LS_10,ALG14,1.3398033,6.598635360237352e-07
LS_10,PAICS,1.3386569,2.5669642968307784e-135
LS_10,HYI,1.3380437,1.0794039599884192e-84
LS_10,MZT2A,1.3362136,2.6438005141440178e-154
LS_10,DARS2,1.3339309,4.735499558368791e-24
LS_10,TSPAN5,1.3283466,1.9879833300375304e-07
LS_10,SPATA33,1.3271967,8.834351704449011e-23
LS_10,HNRNPAB,1.3258977,5.796292025741239e-177
LS_10,HAUS2,1.3251325,3.3534517289921404e-55
LS_10,RPA2,1.3230605,3.0371852329879466e-113
LS_10,TRBV20-1,1.3224261,2.492216340218061e-31
LS_10,TMEM201,1.3216788,5.142580978105232e-19
LS_10,PIGX,1.319102,4.393266301586309e-67
LS_10,SNRPG,1.3171964,1.1653907138869909e-149
LS_10,EXOSC9,1.316428,2.898628229656918e-69
LS_10,SLC1A5,1.3159974,8.99567408457423e-92
LS_10,PPM1G,1.315529,5.532536318899117e-176
LS_10,HAUS4,1.3134948,7.483444793432565e-123
LS_10,DBF4B,1.3134551,1.2376291862384878e-14
LS_10,SMCO4,1.3111514,1.5713464137402008e-30
LS_10,TMEM109,1.3091917,2.3431793824543807e-111
LS_10,TCEAL9,1.3057362,8.337613972755632e-12
LS_10,CCDC138,1.3039666,4.072150561640616e-15
LS_10,PPIH,1.3031512,2.9769195922515228e-123
LS_10,NEURL1B,1.3027928,1.1592860435006088e-14
LS_10,NCKIPSD,1.3023248,3.3168146549169986e-19
LS_10,SRR,1.3011885,1.3539696164459093e-10
LS_10,NEMP2,1.3011599,2.62410844345826e-27
LS_10,MAST2,1.3010727,9.62360490039864e-15
LS_10,ZDHHC13,1.2994871,9.626191396265304e-17
LS_10,SRSF10,1.2992951,4.8871674148353454e-166
LS_10,EFCAB11,1.2975467,1.1597683478672607e-14
LS_10,RAD51D,1.2966259,1.5840176611918179e-46
LS_10,GUSB,1.2961091,7.902641275161051e-141
LS_10,PAXX,1.2959462,1.3445555294194162e-148
LS_10,CTPS1,1.2949551,4.2249002475321644e-68
LS_10,CRISPLD1,1.2941352,8.697377515793392e-05
LS_10,MRPL17,1.293338,8.514233267716391e-85
LS_10,PRADC1,1.2909895,1.972995707109953e-37
LS_10,CNTLN,1.2909737,9.335677804313009e-55
LS_10,MAP3K20,1.2890651,1.5530322189437146e-65
LS_10,CRACR2B,1.2887292,1.7159294980989202e-18
LS_10,RAN,1.2882062,6.442810150660199e-236
LS_10,NUP62,1.2880334,2.0444226669065386e-92
LS_10,SHMT2,1.2869859,8.89801931754499e-130
LS_10,ZNF710-AS1,1.2867616,0.00042665036332194115
LS_10,SFXN2,1.2865989,1.7728636048978066e-13
LS_10,PDIA6,1.2849255,3.3274177525600497e-164
LS_10,UQCC2,1.2847165,1.197813475914881e-99
LS_10,GTF3C5,1.2810988,2.6353204936709254e-98
LS_10,AIF1L,1.2796031,1.2727487230223666e-26
LS_10,DBF4,1.279153,6.197729753734508e-53
LS_10,CSRP2,1.2785707,9.57776163657828e-16
LS_10,PCGF6,1.2784728,1.8283382502685535e-29
LS_10,HPF1,1.2778075,1.4383216484187263e-58
LS_10,RAD1,1.277556,1.332618982028355e-31
LS_10,TUBB6,1.2755724,1.1391010805435097e-74
LS_10,CEP131,1.2754959,8.296040981582173e-19
LS_10,ZNF726,1.2742198,5.98359510741783e-11
LS_10,CYB5RL,1.2738552,1.0360531303752025e-05
LS_10,TOR3A,1.2723019,3.149373569856317e-84
LS_10,CACYBP,1.2722698,4.3521734437838756e-145
LS_10,AARS,1.2721752,8.097262530495837e-59
LS_10,CHRAC1,1.2707934,8.792526866481268e-85
LS_10,GPT2,1.2698876,5.936106989331682e-22
LS_10,TAF9B,1.2647101,3.6298476121067367e-16
LS_10,TECR,1.2636844,1.2005018536109292e-170
LS_10,AC004943.2,1.2636281,6.852265619309256e-08
LS_10,ANP32B,1.2633774,3.5148515742849994e-238
LS_10,BAZ1B,1.2630761,5.048646960877308e-124
LS_10,FKBPL,1.2614365,3.38481100854007e-06
LS_10,LRRC42,1.2601427,4.997448650314292e-25
LS_10,SLFN11,1.2594013,2.7208194616588014e-41
LS_10,RNASEH2C,1.2591139,2.739618663377152e-146
LS_10,CHAMP1,1.2557195,9.683621116312939e-40
LS_10,PABPC1L,1.2553651,1.517522156296776e-35
LS_10,BUD13,1.2549778,1.1985009486597913e-39
LS_10,FUZ,1.2543843,8.781769334054406e-47
LS_10,C16orf95,1.2542198,2.2011740890079105e-05
LS_10,PRPS2,1.2530271,6.41726757937786e-59
LS_10,RBBP4,1.2509516,3.7858012160521115e-172
LS_10,PA2G4,1.2507027,1.9841725920982232e-163
LS_10,MTFP1,1.249964,7.137673076908966e-41
LS_10,TCEAL3,1.249784,7.001615004391043e-52
LS_10,MUTYH,1.2495412,1.5826635431144127e-47
LS_10,SBF2-AS1,1.2486588,6.949131796251797e-05
LS_10,SCD5,1.2472599,1.7893584985409915e-05
LS_10,CDKN1A,1.2467889,1.4791081747655991e-52
LS_10,SFXN1,1.24538,1.4031514206169925e-23
LS_10,USP31,1.2429526,2.666470042610684e-05
LS_10,L2HGDH,1.2421346,7.796112211542096e-07
LS_10,MCMBP,1.242115,1.1378817413884885e-67
LS_10,CCDC14,1.2406168,4.001530956647011e-85
LS_10,GGCT,1.2401557,9.965016198081237e-116
LS_10,ERH,1.238394,1.3334129981069972e-158
LS_10,LSM3,1.2368133,1.2755531219036603e-134
LS_10,C1orf159,1.2365406,9.212576202383322e-11
LS_10,TMEM238,1.2357593,5.2449922376509806e-49
LS_10,EPB41L2,1.2353982,2.228916023295662e-31
LS_10,CBX1,1.2339698,4.7222493106493954e-70
LS_10,POLE4,1.2335072,6.681232926824447e-111
LS_10,TXNDC16,1.2334359,0.0005108918117455287
LS_10,KIAA1841,1.2323413,2.404938825451983e-20
LS_10,CIB2,1.2313333,1.5478110324255912e-05
LS_10,GAMT,1.230448,9.797390542228743e-95
LS_10,BANF1,1.2294202,4.8261478490146296e-195
LS_10,TCTN2,1.229242,0.0006606850602801596
LS_10,MIS12,1.2265979,7.2007356010876455e-22
LS_10,ACAD9,1.225149,3.2976901239908383e-49
LS_10,MDC1,1.2248263,3.242491319700543e-44
LS_10,TBC1D31,1.2245569,1.5691084012621917e-14
LS_10,PIN1,1.2228676,1.282637397795566e-135
LS_10,FBXO4,1.2226274,3.48772240627783e-23
LS_10,SDF2L1,1.2225031,8.055164456779958e-85
LS_10,HACD3,1.2221164,3.173926857657388e-82
LS_10,NTAN1,1.2219355,2.3780921110096465e-47
LS_10,DHRS13,1.2210101,9.774510173971132e-17
LS_10,DCTPP1,1.2204186,9.400342818007871e-117
LS_10,KLHL22,1.219791,5.002370169592316e-19
LS_10,IPO9,1.2193896,1.8941990440275586e-77
LS_10,SLC25A25,1.2180715,1.2640956615558052e-18
LS_10,AKR7A2,1.217779,9.002585213689177e-123
LS_10,CTCF,1.2170013,3.734769698846468e-105
LS_10,GMPS,1.2169154,2.9334750230873323e-110
LS_10,ARNTL2,1.216572,6.102845072483824e-08
LS_10,PPP2R3B,1.2159978,8.220255343652848e-43
LS_10,APOO,1.2137957,1.6713428755777738e-26
LS_10,MEA1,1.2127993,3.22023651512752e-132
LS_10,GSTCD,1.2114466,2.5184294655914932e-09
LS_10,NUDT21,1.2114043,7.204011651331171e-114
LS_10,HSPA14-1,1.210949,4.0132885773759314e-22
LS_10,MZT1,1.2093881,1.1929987939366175e-66
LS_10,CFAP20,1.2084152,2.17121235549783e-83
LS_10,USP51,1.2078685,8.7633684433774e-06
LS_10,TOP3A,1.2059239,1.5611885125226356e-31
LS_10,SPARC,1.2059178,1.0382387242703635e-74
LS_10,TOE1,1.2052382,1.0083428723563776e-33
LS_10,SNRPD1,1.2038683,3.828723341176375e-145
LS_10,THOC3,1.2036724,1.5134507107675128e-100
LS_10,SLC7A1,1.2001235,5.77349082690668e-41
LS_10,HNRNPA3,1.1998698,5.102511575389261e-178
LS_10,ZNF714,1.1992662,2.0453961266206443e-29
LS_10,SPIN4,1.1990105,2.3462755414588517e-25
LS_10,PGP,1.1989626,6.223187845882794e-98
LS_10,TJP2,1.193792,0.000649580234058846
LS_10,GLO1,1.1930971,7.785862096422078e-82
LS_10,TUBA4A,1.1929657,1.0841303509041829e-24
LS_10,PALB2,1.1921184,3.0018595594933047e-06
LS_10,ABHD3,1.1911533,2.3694808395490085e-51
LS_10,BOLA3,1.1879983,1.2207727226784012e-47
LS_10,MPHOSPH9,1.1879685,9.276421520432293e-77
LS_10,CDKN2A,1.187854,1.1379610093335631e-38
LS_10,CAD,1.1847594,3.2598865796184016e-51
LS_10,CEP57,1.1839627,3.1927313583507166e-120
LS_10,NPW,1.1832603,2.232811682199429e-65
LS_10,RIF1,1.1813432,5.807730157431701e-113
LS_10,CTDSPL2,1.179427,1.2718711748740938e-53
LS_10,CEP97,1.1781285,3.5829956445804457e-16
LS_10,ATPAF1,1.1779709,1.6949810721242527e-54
LS_10,AL365295.1,1.176237,1.5012679293441968e-05
LS_10,RECQL,1.17367,7.54985467195899e-58
LS_10,STAG1,1.1732559,2.405983080739723e-51
LS_10,BDH1,1.1719944,3.8259203633374047e-50
LS_10,ALMS1,1.1712179,5.1313142680055245e-28
LS_10,MANF,1.1704112,2.2597015845978457e-94
LS_10,PDIA4,1.1701579,1.26865416942821e-96
LS_10,SPAG1,1.1698277,4.0221584360748416e-05
LS_10,CENPB,1.1674532,1.441371228225576e-36
LS_10,SLX4,1.1669712,2.0121935540959596e-06
LS_10,RAD9A,1.1666169,3.661474053100748e-32
LS_10,PSMG1,1.165783,9.245736590686241e-80
LS_10,PCNT,1.1656694,7.883133582499567e-81
LS_10,CEP57L1,1.1647284,1.533735331160021e-30
LS_10,ZNF704,1.1643159,3.53500988416268e-05
LS_10,AHI1,1.1641436,2.349870295652833e-45
LS_10,MRE11,1.1635387,4.1873564192369633e-69
LS_10,SNRPA1,1.163388,3.798393900167421e-92
LS_10,HINT2,1.1629033,3.748974577433467e-94
LS_10,CCDC77,1.1603782,1.0933632250096097e-16
LS_10,IGFBP6,1.159381,0.00015680348762312564
LS_10,NUP160,1.1590873,3.1702421074503922e-59
LS_10,PI4K2B,1.1590009,4.622722693104659e-19
LS_10,PRDX4,1.1589098,1.1141785076120595e-68
LS_10,CYB5A,1.1575122,1.2363361514904284e-50
LS_10,TUBA1C,1.157476,1.4103305208746527e-127
LS_10,CDCA7L,1.1574141,2.530864572850656e-98
LS_10,FOXRED1,1.1569073,2.6228214756149444e-39
LS_10,POLH,1.1561217,1.567265460433666e-20
LS_10,EIF4A3,1.1547025,1.3835801056846076e-111
LS_10,TIMM10,1.1541783,9.674910002642898e-81
LS_10,TPGS2,1.1538949,4.224741951392416e-101
LS_10,INTS7,1.1533324,4.0560340611554243e-22
LS_10,RTEL1,1.152605,1.0411920676575443e-15
LS_10,ENOSF1,1.1523583,1.3695706132428888e-79
LS_10,RABL6,1.1507134,1.099473763503315e-122
LS_10,TMEM107,1.1497958,1.827565592484209e-82
LS_10,APEX2,1.1478252,1.4722496329018984e-30
LS_10,ENKD1,1.147801,1.1434554207629098e-18
LS_10,NEXN,1.1473434,9.739328311006698e-08
LS_10,PGRMC1,1.1469113,8.094286674631343e-52
LS_10,NRIP3,1.1467818,9.61841179566585e-06
LS_10,ACD,1.1431618,3.1046331545846897e-76
LS_10,OAS3,1.1414915,1.7674370761745766e-19
LS_10,USP13,1.1412649,1.9459355656216245e-25
LS_10,CGAS,1.141165,3.82152197616843e-40
LS_10,PDXP,1.1397748,6.780210921692269e-45
LS_10,SLCO4A1,1.139615,7.923612151719035e-07
LS_10,RHEB,1.1387764,8.936855504489565e-108
LS_10,PHF5A,1.1376376,9.50854032508202e-90
LS_10,TAF15,1.1374053,1.5678564828548023e-121
LS_10,ILVBL,1.1351438,1.5438639566707018e-53
LS_10,WRAP53,1.1350949,3.9581281762775815e-23
LS_10,C2CD3,1.1344409,8.278402770292831e-22
LS_10,NDUFA6,1.1328186,5.999240930415622e-111
LS_10,ZNF672,1.1318649,2.212437119133628e-36
LS_10,ZW10,1.1310595,6.614637510596924e-15
LS_10,COX8A,1.1304435,2.029518788023227e-160
LS_10,ORC3,1.1301169,2.340417044177438e-25
LS_10,TCTEX1D2,1.1288127,1.572254623452799e-21
LS_10,NDOR1,1.1286689,2.386043483464632e-09
LS_10,SRRT,1.1281823,5.510277619842298e-108
LS_10,ATAD3A,1.1273973,4.041405739376395e-37
LS_10,NFIC,1.1273465,4.3002141072869116e-102
LS_10,COPRS,1.12698,4.3984618854528194e-67
LS_10,THEM6,1.1259232,3.0625035735191757e-24
LS_10,TOMM5,1.125648,5.206665851434504e-114
LS_10,AARS2,1.124842,1.4830555401063465e-19
LS_10,SYNC,1.1247159,2.379914108316578e-82
LS_10,MRPL37,1.1234607,9.859964829172205e-112
LS_10,H2AFY2,1.1228555,5.3830387237753595e-06
LS_10,TCOF1,1.122337,4.107370600756919e-65
LS_10,SLC16A1-AS1,1.1222397,0.0003696017580690264
LS_10,MANEA,1.121809,1.1278538086356766e-16
LS_10,MRPL11,1.1216971,2.5089442558236554e-111
LS_10,PKP4,1.1216387,1.1585548241314236e-34
LS_10,SRD5A3,1.1199888,1.5634661345559998e-50
LS_10,ADCK2,1.1189336,9.794515685015436e-25
LS_10,SIGMAR1,1.1185867,3.5434174263428284e-64
LS_10,UBA2,1.1149901,1.7072263751459285e-100
LS_10,NEDD1,1.1140794,4.516373764983109e-25
LS_10,TRAF2,1.1113052,3.8440964710013214e-20
LS_10,SFI1,1.110894,3.5783567685030066e-24
LS_10,EED,1.1105465,3.0950844592842894e-21
LS_10,NOP56,1.1104398,9.181208505929099e-105
LS_10,HNRNPD,1.1103939,6.932253951694841e-154
LS_10,PDSS1,1.1098144,7.627672334159216e-12
LS_10,YWHAH,1.1083546,6.061486004670419e-126
LS_10,NETO2,1.1075708,1.227355999758975e-15
LS_10,SNRNP40,1.107288,1.2304496448538885e-83
LS_10,INIP,1.105439,3.148852237869818e-21
LS_10,DGCR8,1.1052487,8.38040466314888e-30
LS_10,PARP1,1.1040429,3.1629096303197284e-120
LS_10,DPM2,1.103487,2.5677738371590974e-81
LS_10,SMPD4,1.102672,9.776907134121668e-46
LS_10,MGME1,1.1026443,6.064961062197062e-32
LS_10,ACAA2,1.1019425,1.3081097488478041e-73
LS_10,TDP1,1.0997452,1.1521291344867237e-32
LS_10,USP18,1.0995812,6.744462341834903e-06
LS_10,CALU,1.096938,1.5237303950200138e-66
LS_10,ITM2A,1.0966334,1.135343065056033e-76
LS_10,HTATSF1,1.0960289,5.131523122153316e-99
LS_10,MYO5C,1.09547,2.392281005495979e-17
LS_10,MOV10,1.0943898,6.69245922150883e-35
LS_10,XRCC1,1.0935967,2.8746200247828498e-59
LS_10,PFKL,1.0933791,1.912592411886278e-114
LS_10,RNF26,1.0919554,1.5594466589391067e-19
LS_10,RCAN1,1.0919269,1.921317051400843e-08
LS_10,HNRNPUL2,1.0916917,1.3020244158806204e-103
LS_10,SLF2,1.0913606,9.622885870666903e-36
LS_10,SPATA5,1.0908946,1.1530709532744549e-14
LS_10,CDC23,1.0903738,9.62483739412517e-30
LS_10,CEP192,1.0894127,1.415238592459802e-46
LS_10,KMT5A,1.0890324,3.07107759738572e-39
LS_10,DOT1L,1.0886164,6.438864119685283e-48
LS_10,NFATC2IP,1.0883225,1.0919559389807525e-92
LS_10,SLC25A5,1.0881317,1.362839319205391e-182
LS_10,TULP3,1.0856562,6.135987222506657e-06
LS_10,HSP90AA1,1.0838293,6.742596900503813e-246
LS_10,VKORC1,1.0836141,8.532731586085688e-111
LS_10,HAUS6,1.0835156,1.0618667394260319e-35
LS_10,CEP85,1.0831608,1.5016521579849848e-33
LS_10,TUBGCP3,1.0829281,4.116432096728463e-67
LS_10,RNASEH2B,1.082634,2.3609555808026648e-121
LS_10,SPATS2L,1.0806602,1.5558406674283553e-07
LS_10,CCDC18,1.0798254,9.575271857231443e-49
LS_10,ELP5,1.0796312,1.054240183271363e-81
LS_10,C1orf35,1.0791466,1.1504497554233583e-68
LS_10,PRPS1,1.0777442,8.47755724822417e-51
LS_10,TTI1,1.0774738,4.529168290394521e-23
LS_10,CTDSPL,1.0763301,3.7344754942611983e-07
LS_10,FUS,1.0755624,8.93401504418945e-147
LS_10,POLR2D,1.0745707,8.375965468418809e-65
LS_10,PAFAH1B3,1.0738353,7.572442499653166e-83
LS_10,GPANK1,1.072229,1.0647598315823017e-44
LS_10,MANEAL,1.0721455,2.8086307130746452e-05
LS_10,CYB5B,1.0705928,1.2965418738140418e-67
LS_10,SPCS2,1.0703386,1.1849359934627151e-98
LS_10,AC002454.1,1.0698112,5.425366871463807e-41
LS_10,REXO5,1.0697409,6.714722036206549e-30
LS_10,LRP8,1.0697272,3.871744804513988e-16
LS_10,HNRNPF,1.0695965,6.372821560866531e-129
LS_10,PRKD3,1.0695488,7.90950742595621e-21
LS_10,SENP1,1.0692213,9.83373542936944e-18
LS_10,CBX2,1.0689069,1.8047513537049787e-30
LS_10,SF3A2,1.067761,4.3769415939301164e-108
LS_10,RANGAP1,1.0674105,2.6789903958782846e-59
LS_10,TMUB1,1.0673088,6.967541860956213e-92
LS_10,UCK1,1.0668616,1.473282758002157e-23
LS_10,CALR,1.0651344,4.5828948722886347e-116
LS_10,THAP7,1.0642458,1.2862622699704735e-38
LS_10,CRNDE,1.0641649,1.0841150419150215e-61
LS_10,SLC25A1,1.0640466,5.400381546426166e-84
LS_10,ABHD12,1.0626258,3.8301385386864196e-55
LS_10,HCFC1,1.0625983,5.950441928576785e-90
LS_10,LIN52,1.0623809,1.231873751881267e-15
LS_10,JADE1,1.0618672,3.8528781564037758e-56
LS_10,ANKRD39,1.0615572,4.7093187465758345e-45
LS_10,TTLL5,1.0614393,4.148573120281043e-29
LS_10,MRPL51,1.0609686,4.333640563303272e-120
LS_10,ELP6,1.0598749,1.066528507122148e-47
LS_10,POLE3,1.0579244,4.377303880350191e-86
LS_10,RRP7A,1.0569304,1.6277247741362484e-82
LS_10,ETV5,1.0569301,2.1457503386375784e-05
LS_10,NUDC,1.055992,1.4855322486939094e-106
LS_10,RBM15,1.0554304,1.8252007280705576e-33
LS_10,CHST14,1.0540079,8.401005163698198e-42
LS_10,AP2S1,1.0539045,5.760092316981513e-122
LS_10,BORA,1.0539004,5.621301511059302e-06
LS_10,RDX,1.053291,2.1334420401110635e-35
LS_10,NUP50,1.0527219,8.406163388560758e-72
LS_10,CEP89,1.0516388,6.014354713338096e-19
LS_10,EXOSC3,1.0513114,1.475947332331342e-49
LS_10,ODF2,1.0509902,5.742552456612759e-57
LS_10,CPXM1,1.0507634,1.5761406918034645e-61
LS_10,NBL1,1.0505118,7.053127959118328e-12
LS_10,NABP2,1.0499952,2.604388306349778e-48
LS_10,ALDH16A1,1.0471343,4.203926607083188e-59
LS_10,LAGE3,1.0458177,9.959851128796232e-96
LS_10,MBNL3,1.0448968,2.1886037343470257e-27
LS_10,ILF3,1.0448445,2.8467948394263397e-121
LS_10,CKLF,1.0442972,1.9494909421926034e-100
LS_10,ZNF718,1.043312,4.791657330807862e-17
LS_10,TMX1,1.042955,1.4392097295211985e-86
LS_10,TP53I13,1.0425948,1.2611753303882595e-91
LS_10,USP49,1.0420314,7.298606312392565e-07
LS_10,MZT2B,1.0417553,6.363825371563793e-132
LS_10,C5,1.0415092,0.0003235483826608898
LS_10,ALG8,1.0414327,2.256256064837039e-37
LS_10,UFD1,1.0407602,2.8141112211655676e-79
LS_10,PRDX3,1.0400727,2.4741697990345948e-102
LS_10,ZNF331,1.039948,5.356084615218047e-21
LS_10,PCK2,1.0394418,7.627001691075762e-26
LS_10,COQ3,1.0392687,0.0009128707776622522
LS_10,GCAT,1.0391589,4.896981023113684e-22
LS_10,RPGRIP1L,1.0388764,0.0008008912739524542
LS_10,NUP37,1.0384068,5.4664663205347805e-40
LS_10,CCDC134,1.0374994,0.0009334042434724013
LS_10,SMC6,1.0365087,6.698093302958151e-42
LS_10,COPS3,1.036135,8.345369574299811e-92
LS_10,CD59,1.0357583,2.767278331186041e-23
LS_10,H1FX,1.0357118,5.169248191124169e-92
LS_10,SAAL1,1.0349361,1.627477793085511e-33
LS_10,CALM3,1.0332409,6.779001440410985e-110
LS_10,MBD3,1.0331821,4.974553692724196e-58
LS_10,CEP135,1.0324323,2.745125475893837e-38
LS_10,PGAM1,1.0324315,3.269077329628168e-109
LS_10,TIMM21,1.0311437,6.46645190791387e-20
LS_10,WSB2,1.0295398,1.985312393247053e-10
LS_10,ATP6V0E2,1.0290442,5.776768207326356e-07
LS_10,RAC3,1.0288085,4.139269262705355e-14
LS_10,RBM17,1.0282812,3.166931730244155e-100
LS_10,PPDPF,1.0281361,4.622535897035495e-137
LS_10,HLTF,1.0280098,1.6752377469918588e-52
LS_10,PDS5B,1.0265149,5.477062021902577e-55
LS_10,MPDU1,1.0260383,4.7117677965298256e-77
LS_10,PTBP1,1.0257075,3.24184965050094e-102
LS_10,CEP76,1.0249962,4.8279478139141896e-08
LS_10,PTGR1,1.0246602,0.0006361286309166517
LS_10,GPR180,1.0241867,6.325144593597311e-11
LS_10,ZMYND19,1.0234939,8.445627717333187e-38
LS_10,STK32B,1.022821,2.56224019930868e-09
LS_10,FH,1.0222068,3.0642719140557944e-53
LS_10,YPEL1,1.0218581,2.3088987553148413e-08
LS_10,CRELD2,1.0217377,1.212141258835288e-34
LS_10,KHSRP,1.0207458,3.549970687879178e-68
LS_10,SEPHS1,1.01953,4.0759982394788275e-22
LS_10,E2F3,1.0191346,1.0204625836846339e-51
LS_10,TADA2A,1.0183076,6.531924980641991e-20
LS_10,SRP9,1.0179582,1.6527013408117824e-108
LS_10,MDK,1.0175927,2.5928389185053636e-37
LS_10,PKNOX1,1.0171444,6.68095146221835e-20
LS_10,ARHGAP10,1.0167835,8.298893166568825e-22
LS_10,PTGES3,1.0158736,2.792333461990525e-135
LS_10,DCK,1.0156617,6.778929396997893e-66
LS_10,ABHD11,1.01545,6.199599032431063e-12
LS_10,HMGN5,1.0148225,9.759547902637285e-06
LS_10,PHLDA3,1.013911,8.737677387000097e-06
LS_10,USP28,1.013308,7.198566878833531e-10
LS_10,WDR5,1.0121499,1.789249846248826e-42
LS_10,MFAP1,1.0099459,8.034797920707629e-32
LS_10,VBP1,1.0099239,7.264371753358136e-64
LS_10,GABPB1,1.0097317,3.220434407125179e-30
LS_10,IFT122,1.0095884,2.095533295094761e-24
LS_10,XRCC6,1.0093266,1.18683611002963e-109
LS_10,HYLS1,1.0083647,1.4868534935402708e-05
LS_10,LRRC14,1.0074146,8.286006174195027e-26
LS_10,RTN4R,1.0072403,1.2608713357240944e-30
LS_10,DGCR6L,1.0059162,5.657367866795838e-84
LS_10,SLC25A17,1.005055,7.862874149693673e-17
LS_10,GUCY1B1,1.0048933,4.518019389058629e-34
