sample,gene,log2cpm,label,group
TARGET.20.PARBIU.09A,IL3RA,6.043315114241682,CD123,clinical
TARGET.20.PAEAFC.09A,IL3RA,6.239784829199865,CD123,clinical
TARGET.20.PAWVNC.09A,IL3RA,5.1069148619440305,CD123,clinical
TARGET.20.PAUWEW.09A,IL3RA,6.386688980208242,CD123,clinical
TARGET.20.PAWYEK.09A,IL3RA,5.635506963057016,CD123,clinical
TARGET.20.PAXMPW.09A,IL3RA,5.483452226584969,CD123,clinical
TARGET.20.PAUVWF.09A,IL3RA,6.145779556930125,CD123,clinical
TARGET.20.PAXGPE.09A,IL3RA,5.8027419001721725,CD123,clinical
TARGET.20.PAWDTX.09A,IL3RA,5.824572415408444,CD123,clinical
TARGET.20.PAVUAP.09A,IL3RA,6.543592009871812,CD123,clinical
TARGET.20.PAXKAL.09A,IL3RA,5.780754397433669,CD123,clinical
TARGET.20.PAVDBD.09A,IL3RA,6.976521866155135,CD123,clinical
TARGET.20.PAUSZL.09A,IL3RA,5.805188185101988,CD123,clinical
TARGET.20.PAVPJM.09A,IL3RA,6.561320886857633,CD123,clinical
TARGET.20.PAVKEX.09A,IL3RA,6.70088942420458,CD123,clinical
TARGET.20.PARYEB.09A,IL3RA,5.7895239154335725,CD123,clinical
TARGET.20.PAWXSL.09A,IL3RA,6.634291860206579,CD123,clinical
TARGET.20.PAWVCG.09A,IL3RA,6.900001590101213,CD123,clinical
TARGET.20.PAVTWM.09A,IL3RA,6.221089103418388,CD123,clinical
TARGET.20.PAVHWT.09A,IL3RA,6.289834494018965,CD123,clinical
TARGET.20.PARUUB.09A,IL3RA,3.9167476663276126,CD123,clinical
TARGET.20.PAURPD.09A,IL3RA,6.0771042287984525,CD123,clinical
TARGET.20.PARUNX.09A,IL3RA,4.6539794749883345,CD123,clinical
TARGET.20.PASDGX.09A,IL3RA,6.133943863087413,CD123,clinical
TARGET.20.PAVDZK.09A,IL3RA,6.047947902868251,CD123,clinical
TARGET.20.PANUTB.09A,IL3RA,5.965738632353383,CD123,clinical
TARGET.20.PAXMKU.09A,IL3RA,5.673029892432015,CD123,clinical
TARGET.20.PAERAH.09A,IL3RA,5.034449731568231,CD123,clinical
TARGET.20.PAUDNA.09A,IL3RA,6.147369011865115,CD123,clinical
TARGET.20.PAVMED.09A,IL3RA,6.495487048372933,CD123,clinical
TARGET.20.PANTIV.09A,IL3RA,6.726191250747262,CD123,clinical
TARGET.20.PAWVGN.09A,IL3RA,6.61684335067828,CD123,clinical
TARGET.20.PAWKUR.09A,IL3RA,5.964505328538165,CD123,clinical
TARGET.20.PAWPMA.09A,IL3RA,5.553822405144178,CD123,clinical
TARGET.20.PAVGXF.09A,IL3RA,6.864259970249222,CD123,clinical
TARGET.20.PAXKKE.09A,IL3RA,6.785609193380298,CD123,clinical
TARGET.20.PARHVK.09A,IL3RA,5.768193700461231,CD123,clinical
TARGET.20.PAVFYL.09A,IL3RA,5.159877925118039,CD123,clinical
TARGET.21.PANZLR.09A,IL3RA,6.533863363256104,CD123,clinical
TARGET.20.PAWIHN.09A,IL3RA,5.697081433437803,CD123,clinical
TARGET.20.PAWSWR.09A,IL3RA,4.837444264637758,CD123,clinical
TARGET.20.PAXMLN.09A,IL3RA,6.174822608026996,CD123,clinical
TARGET.20.PAWJPN.09A,IL3RA,6.058063338350047,CD123,clinical
TARGET.20.PAVVAB.09A,IL3RA,6.285761764630385,CD123,clinical
TARGET.20.PAWHJI.09A,IL3RA,6.562275095774306,CD123,clinical
TARGET.20.PAVXUR.09A,IL3RA,5.845752844582804,CD123,clinical
TARGET.20.PAVUHF.09A,IL3RA,5.967750068285218,CD123,clinical
TARGET.20.PANLIZ.09A,IL3RA,5.216400063248108,CD123,clinical
TARGET.20.PAVHXU.09A,IL3RA,5.575687180994751,CD123,clinical
TARGET.20.PAXBSE.09A,IL3RA,5.612599157729251,CD123,clinical
TARGET.20.PARBXE.09A,IL3RA,5.460969892077406,CD123,clinical
TARGET.20.PAWUWJ.09A,IL3RA,5.194946425139273,CD123,clinical
TARGET.20.PAVDHJ.09A,IL3RA,5.673349298234261,CD123,clinical
TARGET.20.PANINI.09A,IL3RA,3.990060101223133,CD123,clinical
TARGET.20.PATMXW.09A,IL3RA,6.656621619073876,CD123,clinical
TARGET.20.PAXCZX.09A,IL3RA,5.900103172128626,CD123,clinical
TARGET.20.PAXCVR.09A,IL3RA,6.789838928972318,CD123,clinical
TARGET.20.PAVDBK.09A,IL3RA,6.4397113555626,CD123,clinical
TARGET.20.PAUJCF.09A,IL3RA,5.50714964611104,CD123,clinical
TARGET.20.PAXGIX.09A,IL3RA,5.91399676028698,CD123,clinical
TARGET.20.PASIZX.09A,IL3RA,6.390023226798782,CD123,clinical
TARGET.20.PAWLEB.09A,IL3RA,4.217131931322307,CD123,clinical
TARGET.20.PAVNIX.09A,IL3RA,6.277714395480583,CD123,clinical
TARGET.20.PAWWLI.09A,IL3RA,6.458430016623666,CD123,clinical
TARGET.20.PAVULK.09A,IL3RA,5.422248495780792,CD123,clinical
TARGET.20.PAWIXW.09A,IL3RA,5.581172115917184,CD123,clinical
TARGET.20.PAXIFA.09A,IL3RA,6.422950219612601,CD123,clinical
TARGET.20.PAUMTZ.09A,IL3RA,6.30443449042374,CD123,clinical
TARGET.20.PAXDBF.09A,IL3RA,6.159553862323774,CD123,clinical
TARGET.20.PAVKVT.09A,IL3RA,6.312806261356462,CD123,clinical
TARGET.20.PANFMG.09A,IL3RA,5.170029803966109,CD123,clinical
TARGET.20.PARZUU.09A,IL3RA,5.039074028695959,CD123,clinical
TARGET.20.PAVANX.09A,IL3RA,5.458376888498675,CD123,clinical
TARGET.20.PAWPVX.09A,IL3RA,6.1002928780449555,CD123,clinical
TARGET.20.PAVDYE.09A,IL3RA,6.4028012672616255,CD123,clinical
TARGET.20.PAXLXJ.09A,IL3RA,6.184693014923073,CD123,clinical
TARGET.20.PAUYHR.09A,IL3RA,7.274862092006099,CD123,clinical
TARGET.20.PARDDY.09A,IL3RA,3.547071760563586,CD123,clinical
TARGET.20.PANXPU.09A,IL3RA,5.852059314208308,CD123,clinical
TARGET.20.PAVJCJ.09A,IL3RA,6.344291218605247,CD123,clinical
TARGET.20.PAXGHE.09A,IL3RA,5.704956590439445,CD123,clinical
TARGET.20.PAWBYK.09A,IL3RA,6.025734789009668,CD123,clinical
TARGET.20.PAWRKX.09A,IL3RA,6.2800101003808635,CD123,clinical
TARGET.20.PATDNN.09A,IL3RA,6.142283359222339,CD123,clinical
TARGET.20.PAVZIB.09A,IL3RA,4.614593050719246,CD123,clinical
TARGET.20.PAUVGD.09A,IL3RA,6.206106446487359,CD123,clinical
TARGET.20.PAXEHH.09A,IL3RA,6.429369973737108,CD123,clinical
TARGET.20.PANGTF.09A,IL3RA,3.949498771376309,CD123,clinical
TARGET.20.PAVNHN.09A,IL3RA,7.760053058619355,CD123,clinical
TARGET.20.PANGDN.09A,IL3RA,5.175680566944365,CD123,clinical
TARGET.20.PAVPMH.09A,IL3RA,4.61090868774247,CD123,clinical
TARGET.20.PAVDNF.09A,IL3RA,6.02501373803112,CD123,clinical
TARGET.20.PARCHW.09A,IL3RA,6.301550588981604,CD123,clinical
TARGET.20.PAXACY.09A,IL3RA,6.541031167982009,CD123,clinical
TARGET.20.PAWYNR.09A,IL3RA,5.135384859898019,CD123,clinical
TARGET.20.PAXLJV.09A,IL3RA,5.374846555558089,CD123,clinical
TARGET.20.PAUYAE.09A,IL3RA,5.568878429555191,CD123,clinical
TARGET.20.PAWBDK.09A,IL3RA,6.257791275941484,CD123,clinical
TARGET.20.PASTTW.09A,IL3RA,5.413142633475283,CD123,clinical
TARGET.20.PARXVI.09A,IL3RA,5.463967092646351,CD123,clinical
TARGET.20.PAWKYG.09A,IL3RA,6.1987521830024574,CD123,clinical
TARGET.20.PAVPLM.09A,IL3RA,5.4532874300251315,CD123,clinical
TARGET.20.PANXWX.09A,IL3RA,4.5896117646118695,CD123,clinical
TARGET.20.PAUNBR.09A,IL3RA,4.935485169213618,CD123,clinical
TARGET.20.PAVANE.09A,IL3RA,5.788019274978811,CD123,clinical
TARGET.20.PARKCX.09A,IL3RA,5.474393175479353,CD123,clinical
TARGET.20.PARJWH.09A,IL3RA,4.829814923428733,CD123,clinical
TARGET.20.PATSSY.09A,IL3RA,6.763872550724737,CD123,clinical
TARGET.20.PAWMII.09A,IL3RA,6.487570511888458,CD123,clinical
TARGET.20.PAVDBT.09A,IL3RA,6.270767940364662,CD123,clinical
TARGET.20.PAEFHC.09A,IL3RA,5.278635865557807,CD123,clinical
TARGET.20.PAXGSJ.09A,IL3RA,6.856677982309926,CD123,clinical
TARGET.20.PAVNAZ.09A,IL3RA,6.420582380875701,CD123,clinical
TARGET.20.PAUHGM.09A,IL3RA,6.404929792189049,CD123,clinical
TARGET.20.PAUJBK.09A,IL3RA,6.219297715234967,CD123,clinical
TARGET.20.PALBYP.09A,IL3RA,5.479197182243744,CD123,clinical
TARGET.20.PAXFAG.09A,IL3RA,6.225842144275487,CD123,clinical
TARGET.20.PANJFJ.09A,IL3RA,3.800108057765717,CD123,clinical
TARGET.20.PAXLMN.09A,IL3RA,5.253795738522152,CD123,clinical
TARGET.20.PAPXWI.09A,IL3RA,6.430224662394997,CD123,clinical
TARGET.20.PAVDXS.09A,IL3RA,5.679694099485261,CD123,clinical
TARGET.20.PAUYHB.09A,IL3RA,5.478096390378208,CD123,clinical
TARGET.20.PASPGA.09A,IL3RA,5.081527988401971,CD123,clinical
TARGET.20.PAUSLS.09A,IL3RA,5.6648191120360565,CD123,clinical
TARGET.20.PAXISI.09A,IL3RA,5.449120674799502,CD123,clinical
TARGET.20.PAWNIX.09A,IL3RA,5.861158660412635,CD123,clinical
TARGET.20.PAXHYG.09A,IL3RA,6.540298084837584,CD123,clinical
TARGET.20.PAUPIY.09A,IL3RA,6.314902824801545,CD123,clinical
TARGET.20.PAWCII.09A,IL3RA,5.686481384252264,CD123,clinical
TARGET.20.PAUUYP.09A,IL3RA,6.189165624938107,CD123,clinical
TARGET.20.PASMGW.09A,IL3RA,5.339858592890788,CD123,clinical
TARGET.20.PAXEWD.09A,IL3RA,6.61125917673642,CD123,clinical
TARGET.20.PAVTKK.09A,IL3RA,5.160625069424366,CD123,clinical
TARGET.20.PANTWV.09A,IL3RA,6.108361995648323,CD123,clinical
TARGET.20.PARZWH.09A,IL3RA,3.816117649967629,CD123,clinical
TARGET.20.PAWLTL.09A,IL3RA,6.69517326757238,CD123,clinical
TARGET.20.PANBZH.09A,IL3RA,5.401405912236857,CD123,clinical
TARGET.20.PAVKNA.09A,IL3RA,5.107060381898218,CD123,clinical
TARGET.20.PAXGDG.09A,IL3RA,6.885864239882724,CD123,clinical
TARGET.20.PAXBAP.09A,IL3RA,6.226874081564801,CD123,clinical
TARGET.20.PAXGNZ.09A,IL3RA,5.739947597445,CD123,clinical
TARGET.20.PAVGYA.09A,IL3RA,4.377102176921952,CD123,clinical
TARGET.20.PARUBT.09A,IL3RA,6.052265155286343,CD123,clinical
TARGET.20.PAWXCK.09A,IL3RA,6.349221012361479,CD123,clinical
TARGET.20.PARLSW.09A,IL3RA,6.259686031808722,CD123,clinical
TARGET.20.PASARK.09A,IL3RA,5.810619382129379,CD123,clinical
TARGET.20.PAWWPA.09A,IL3RA,6.3074014270246614,CD123,clinical
TARGET.20.PAWIEM.09A,IL3RA,5.793143583135621,CD123,clinical
TARGET.20.PAUVBS.09A,IL3RA,6.3712657499224985,CD123,clinical
TARGET.20.PAPZLT.09A,IL3RA,6.9322090550012465,CD123,clinical
TARGET.21.PARNAW.09A,IL3RA,5.433694993415451,CD123,clinical
TARGET.20.PAVFHT.09A,IL3RA,6.781772266195727,CD123,clinical
TARGET.20.PAURJZ.09A,IL3RA,5.213882362329349,CD123,clinical
TARGET.20.PAXFDN.09A,IL3RA,6.068300339592704,CD123,clinical
TARGET.20.PAWUCG.09A,IL3RA,7.57108181609332,CD123,clinical
TARGET.20.PAURMH.09A,IL3RA,5.763438917536912,CD123,clinical
TARGET.20.PANTPW.09A,IL3RA,5.216900373409808,CD123,clinical
TARGET.20.PAUNBY.09A,IL3RA,5.8529891281863025,CD123,clinical
TARGET.20.PASLTF.09A,IL3RA,5.133061317416395,CD123,clinical
TARGET.21.PARBTV.09A,IL3RA,6.243169687142913,CD123,clinical
TARGET.20.PAEAKL.09A,IL3RA,5.637913763564329,CD123,clinical
TARGET.20.PAVZJM.09A,IL3RA,5.465527375794982,CD123,clinical
TARGET.20.PAUWCF.09A,IL3RA,5.496880893143698,CD123,clinical
TARGET.20.PAVNWF.09A,IL3RA,5.41294076633237,CD123,clinical
TARGET.20.PAVWRN.09A,IL3RA,5.472575282186879,CD123,clinical
TARGET.20.PAWNHU.09A,IL3RA,6.136425698663836,CD123,clinical
TARGET.20.PASGCE.09A,IL3RA,6.527321238297869,CD123,clinical
TARGET.20.PANUTX.09A,IL3RA,5.886866967867303,CD123,clinical
TARGET.20.PAVSSE.09A,IL3RA,5.373901849829949,CD123,clinical
TARGET.20.PAXJPP.09A,IL3RA,6.045460958949889,CD123,clinical
TARGET.20.PAKERZ.09A,IL3RA,5.355005289264148,CD123,clinical
TARGET.20.PASFEW.09A,IL3RA,5.5090497308852,CD123,clinical
TARGET.20.PARBFJ.09A,IL3RA,5.980671881488409,CD123,clinical
TARGET.20.PAVUPX.09A,IL3RA,6.5630078445451865,CD123,clinical
TARGET.20.PASILA.09A,IL3RA,5.9571446551684755,CD123,clinical
TARGET.20.PAWRGZ.09A,IL3RA,6.3837144871833305,CD123,clinical
TARGET.20.PAVEDT.09A,IL3RA,7.4493754004831425,CD123,clinical
TARGET.20.PAXFHW.09A,IL3RA,5.721286838264703,CD123,clinical
TARGET.20.PATJCR.09A,IL3RA,6.996015223976712,CD123,clinical
TARGET.20.PAVAKA.09A,IL3RA,6.082434403559425,CD123,clinical
TARGET.20.PANLJN.09A,IL3RA,4.470538540009984,CD123,clinical
TARGET.20.PAUUTI.09A,IL3RA,4.893970013255982,CD123,clinical
TARGET.20.PAXBEF.09A,IL3RA,6.249495906991862,CD123,clinical
TARGET.20.PAWRSU.09A,IL3RA,5.85146934738803,CD123,clinical
TARGET.20.PAWPBT.09A,IL3RA,6.142374856411806,CD123,clinical
TARGET.20.PATZVF.09A,IL3RA,6.566822700811066,CD123,clinical
TARGET.20.PAWFMF.09A,IL3RA,4.769334276890788,CD123,clinical
TARGET.20.PAUUXA.09A,IL3RA,5.227426529022474,CD123,clinical
TARGET.20.PAVUBN.09A,IL3RA,5.97814307926358,CD123,clinical
TARGET.20.PASPFE.09A,IL3RA,5.554603708610872,CD123,clinical
TARGET.20.PARYVW.09A,IL3RA,4.827061720333446,CD123,clinical
TARGET.20.PAXCYN.09A,IL3RA,6.555387350493425,CD123,clinical
TARGET.20.PAVALI.09A,IL3RA,6.998520467941942,CD123,clinical
TARGET.20.PAWEBG.09A,IL3RA,7.157628394824826,CD123,clinical
TARGET.20.PAPAPD.09A,IL3RA,5.433149217896455,CD123,clinical
TARGET.20.PAUWUZ.09A,IL3RA,6.202579650623072,CD123,clinical
TARGET.20.PAUWRZ.09A,IL3RA,6.561364289601125,CD123,clinical
TARGET.21.PASDXR.09A,IL3RA,6.969560415165872,CD123,clinical
TARGET.20.PAUYCB.09A,IL3RA,4.8132359957209125,CD123,clinical
TARGET.20.PAVWBB.09A,IL3RA,6.093986723686474,CD123,clinical
TARGET.20.PASPSV.09A,IL3RA,4.041484298877462,CD123,clinical
TARGET.20.PAXGTM.09A,IL3RA,6.620945918817114,CD123,clinical
TARGET.20.PAUYCA.09A,IL3RA,5.869135060343752,CD123,clinical
TARGET.20.PAXBXI.09A,IL3RA,6.91746059326623,CD123,clinical
TARGET.20.PAWMKP.09A,IL3RA,5.173714295072626,CD123,clinical
TARGET.21.PASFJJ.09A,IL3RA,5.9973238693727895,CD123,clinical
TARGET.20.PASWAJ.09A,IL3RA,5.195782140577588,CD123,clinical
TARGET.20.PAWUUE.09A,IL3RA,6.277942228726523,CD123,clinical
TARGET.20.PAPZIZ.09A,IL3RA,5.0186333013875,CD123,clinical
TARGET.20.PAWLYM.09A,IL3RA,6.8529475025375985,CD123,clinical
TARGET.20.PAWHFW.09A,IL3RA,5.966080473923603,CD123,clinical
TARGET.20.PAWMNN.09A,IL3RA,6.229103897888565,CD123,clinical
TARGET.20.PAUWYR.09A,IL3RA,6.664498506611455,CD123,clinical
TARGET.20.PAWJJY.09A,IL3RA,5.019772776693031,CD123,clinical
TARGET.20.PAWMGT.09A,IL3RA,5.512655477709783,CD123,clinical
TARGET.20.PAVSVU.09A,IL3RA,6.135658542582168,CD123,clinical
TARGET.20.PAVBFN.09A,IL3RA,5.77598070953811,CD123,clinical
TARGET.20.PASELF.09A,IL3RA,5.846603389170152,CD123,clinical
TARGET.21.PASFHK.09A,IL3RA,6.109632075874373,CD123,clinical
TARGET.20.PAXDDY.09A,IL3RA,6.37383200023307,CD123,clinical
TARGET.20.PARXEC.09A,IL3RA,6.5065989319734285,CD123,clinical
TARGET.20.PAVTLN.09A,IL3RA,6.782241722166315,CD123,clinical
TARGET.20.PAVAYD.09A,IL3RA,6.457713619478016,CD123,clinical
TARGET.20.PAVBZM.09A,IL3RA,3.862778040840105,CD123,clinical
TARGET.20.PASEYM.09A,IL3RA,3.217705985186858,CD123,clinical
TARGET.20.PAPAJE.09A,IL3RA,5.897374724320034,CD123,clinical
TARGET.20.PAWEVC.09A,IL3RA,6.599321235101843,CD123,clinical
TARGET.20.PASFVP.09A,IL3RA,5.717139626634452,CD123,clinical
TARGET.20.PASLMR.09A,IL3RA,5.41345807947047,CD123,clinical
TARGET.20.PAUYNI.09A,IL3RA,6.364464241137841,CD123,clinical
TARGET.20.PAVDFC.09A,IL3RA,5.215331471467154,CD123,clinical
TARGET.20.PAVTMY.09A,IL3RA,6.43642459719161,CD123,clinical
TARGET.20.PASWLN.09A,IL3RA,6.058392719595002,CD123,clinical
TARGET.20.PAULSL.09A,IL3RA,5.5988556354675145,CD123,clinical
TARGET.20.PATBFL.09A,IL3RA,6.7329012443284935,CD123,clinical
TARGET.20.PASGZS.09A,IL3RA,5.173410009586946,CD123,clinical
TARGET.20.PAVTDW.09A,IL3RA,6.174096672569456,CD123,clinical
TARGET.20.PAXCWR.09A,IL3RA,6.805022600615957,CD123,clinical
TARGET.20.PAUBKI.09A,IL3RA,5.623287541917264,CD123,clinical
TARGET.20.PAXKAI.09A,IL3RA,6.661702289686264,CD123,clinical
TARGET.20.PAPVZK.09A,IL3RA,6.438662463314396,CD123,clinical
TARGET.20.PAUMGZ.09A,IL3RA,6.2336184054695405,CD123,clinical
TARGET.20.PASWTY.09A,IL3RA,6.654245014782667,CD123,clinical
TARGET.20.PANJTK.09A,IL3RA,5.790432699871089,CD123,clinical
TARGET.20.PAXARD.09A,IL3RA,4.996875405646273,CD123,clinical
TARGET.20.PAVPFR.09A,IL3RA,4.953334612237119,CD123,clinical
TARGET.20.PAVYPX.09A,IL3RA,6.434551783411413,CD123,clinical
TARGET.20.PAXMFG.09A,IL3RA,4.677036786782611,CD123,clinical
TARGET.20.PALNAT.09A,IL3RA,3.4090837653411805,CD123,clinical
TARGET.20.PANDER.09A,IL3RA,5.2968190326610145,CD123,clinical
TARGET.20.PAXLDI.09A,IL3RA,5.1841674984626,CD123,clinical
TARGET.20.PASSLT.09A,IL3RA,6.226020324075765,CD123,clinical
TARGET.20.PAWMDY.09A,IL3RA,5.9218497655456135,CD123,clinical
TARGET.20.PAWYRT.09A,IL3RA,6.670852190060568,CD123,clinical
TARGET.20.PAWGKS.09A,IL3RA,5.546832124979826,CD123,clinical
TARGET.20.PATGRR.09A,IL3RA,5.486391584441614,CD123,clinical
TARGET.20.PAVJRF.09A,IL3RA,5.433575353569572,CD123,clinical
TARGET.20.PAXIHA.09A,IL3RA,5.72705196006547,CD123,clinical
TARGET.20.PAUWFM.09A,IL3RA,5.457563566452529,CD123,clinical
TARGET.20.PARCUK.09A,IL3RA,4.396489813024892,CD123,clinical
TARGET.20.PAVKAH.09A,IL3RA,5.4754832011335814,CD123,clinical
TARGET.20.PAUYZY.09A,IL3RA,5.474697689302713,CD123,clinical
TARGET.20.PARMME.09A,IL3RA,5.54250337984434,CD123,clinical
TARGET.20.PASVVS.09A,IL3RA,6.204216946865684,CD123,clinical
TARGET.20.PAXGXR.09A,IL3RA,6.625017887151588,CD123,clinical
TARGET.20.PAXANS.09A,IL3RA,6.732215346400648,CD123,clinical
TARGET.20.PAWHAX.09A,IL3RA,6.138717847823904,CD123,clinical
TARGET.20.PAVXZL.09A,IL3RA,5.77669103033849,CD123,clinical
TARGET.20.PASPLU.09A,IL3RA,5.3729065587842975,CD123,clinical
TARGET.20.PAUXKD.09A,IL3RA,6.263726880730848,CD123,clinical
TARGET.20.PAVWZV.09A,IL3RA,6.090205298119101,CD123,clinical
TARGET.20.PANKNB.09A,IL3RA,6.132166585990278,CD123,clinical
TARGET.20.PAVTXM.09A,IL3RA,5.354880164107998,CD123,clinical
TARGET.20.PAXBNE.09A,IL3RA,5.688896590716407,CD123,clinical
TARGET.20.PAXBLW.09A,IL3RA,6.528369203713656,CD123,clinical
TARGET.20.PAWZZN.09A,IL3RA,6.473371130766357,CD123,clinical
TARGET.20.PAVLAE.09A,IL3RA,6.051156065062778,CD123,clinical
TARGET.20.PAWIVB.09A,IL3RA,6.595291788681578,CD123,clinical
TARGET.20.PAWPCN.09A,IL3RA,6.140270856018835,CD123,clinical
TARGET.20.PAXCPM.09A,IL3RA,6.937614865891446,CD123,clinical
TARGET.20.PAUXLK.09A,IL3RA,5.219976894849064,CD123,clinical
TARGET.20.PAVZBG.09A,IL3RA,6.2137918892338995,CD123,clinical
TARGET.20.PAVPCA.09A,IL3RA,4.989327007927363,CD123,clinical
TARGET.20.PAUHTE.09A,IL3RA,7.387495293555396,CD123,clinical
TARGET.21.PARLSL.09A,IL3RA,5.0438097659418855,CD123,clinical
TARGET.20.PAVGIX.09A,IL3RA,6.491902374063968,CD123,clinical
TARGET.20.PAWMIP.09A,IL3RA,6.4487043356466645,CD123,clinical
TARGET.20.PAEEYP.09A,IL3RA,5.9929937074292985,CD123,clinical
TARGET.20.PAUVBZ.09A,IL3RA,6.802846847806137,CD123,clinical
TARGET.20.PAXIIP.09A,IL3RA,6.074937629698508,CD123,clinical
TARGET.20.PANZKA.09A,IL3RA,3.4054220497898298,CD123,clinical
TARGET.20.PAXARX.09A,IL3RA,6.604113832972665,CD123,clinical
TARGET.20.PAUMJB.09A,IL3RA,5.1290177510098705,CD123,clinical
TARGET.20.PATBUK.09A,IL3RA,6.36772732183852,CD123,clinical
TARGET.20.PAUZSY.09A,IL3RA,5.506016866340305,CD123,clinical
TARGET.20.PASFNP.09A,IL3RA,4.6081096035183835,CD123,clinical
TARGET.20.PAVIDK.09A,IL3RA,6.350609401461237,CD123,clinical
TARGET.20.PAXMLW.09A,IL3RA,6.209227966785499,CD123,clinical
TARGET.20.PATWYU.09A,IL3RA,7.067127423469073,CD123,clinical
TARGET.20.PASFJB.09A,IL3RA,5.518781374257799,CD123,clinical
TARGET.20.PAWUAE.09A,IL3RA,5.99817086048582,CD123,clinical
TARGET.21.PASSLT.09A,IL3RA,6.231250008249538,CD123,clinical
TARGET.20.PAUJNJ.09A,IL3RA,6.265306685461305,CD123,clinical
TARGET.20.PAXEMU.09A,IL3RA,4.366830996244001,CD123,clinical
TARGET.20.PAVIXV.09A,IL3RA,6.343856760623487,CD123,clinical
TARGET.20.PAVNKI.09A,IL3RA,6.400619960347729,CD123,clinical
TARGET.20.PAVAAM.09A,IL3RA,6.086193920179816,CD123,clinical
TARGET.20.PANSBH.09A,IL3RA,6.158085354266726,CD123,clinical
TARGET.20.PAWFFJ.09A,IL3RA,5.7071620629198,CD123,clinical
TARGET.20.PAUVEF.09A,IL3RA,6.6560112752584555,CD123,clinical
TARGET.20.PAWEYY.09A,IL3RA,5.799754834279978,CD123,clinical
TARGET.20.PAWNAP.09A,IL3RA,5.655115689612581,CD123,clinical
TARGET.20.PAXFWY.09A,IL3RA,7.107913522810614,CD123,clinical
TARGET.20.PAWLKE.09A,IL3RA,6.28962886846816,CD123,clinical
TARGET.20.PASZZE.09A,IL3RA,5.18373046911652,CD123,clinical
TARGET.21.PASYWA.09A,IL3RA,5.66271748037508,CD123,clinical
TARGET.20.PAUBLN.09A,IL3RA,5.960532436875681,CD123,clinical
TARGET.20.PAWPDC.09A,IL3RA,5.596263268303796,CD123,clinical
TARGET.20.PASRTP.09A,IL3RA,6.270043677098961,CD123,clinical
TARGET.20.PAWLHJ.09A,IL3RA,6.432601098336186,CD123,clinical
TARGET.20.PARWXS.09A,IL3RA,5.529337842289223,CD123,clinical
TARGET.20.PAXLEE.09A,IL3RA,6.252741000666769,CD123,clinical
TARGET.20.PATVRA.09A,IL3RA,6.008077006920552,CD123,clinical
TARGET.20.PASSSI.09A,IL3RA,4.410579660568776,CD123,clinical
TARGET.20.PAUMZV.09A,IL3RA,6.069378473341167,CD123,clinical
TARGET.20.PAXFEE.09A,IL3RA,6.355072572808707,CD123,clinical
TARGET.20.PAWNPU.09A,IL3RA,6.164383328432688,CD123,clinical
TARGET.20.PAECCE.09A,IL3RA,6.565550514134455,CD123,clinical
TARGET.20.PAVSHX.09A,IL3RA,5.94445719005638,CD123,clinical
TARGET.20.PAVDDU.09A,IL3RA,6.851743678352056,CD123,clinical
TARGET.20.PAUPSX.09A,IL3RA,6.423084934513505,CD123,clinical
TARGET.20.PARKFB.09A,IL3RA,4.364690490006771,CD123,clinical
TARGET.20.PAUIPM.09A,IL3RA,6.36926779390584,CD123,clinical
TARGET.20.PAXEES.09A,IL3RA,6.625348508458602,CD123,clinical
TARGET.21.PANVPB.09A,IL3RA,7.908365479978097,CD123,clinical
TARGET.20.PAUVMN.09A,IL3RA,5.303542046701488,CD123,clinical
TARGET.20.PATPAC.09A,IL3RA,7.287221963038135,CD123,clinical
TARGET.20.PAVMPA.09A,IL3RA,6.20276412939195,CD123,clinical
TARGET.20.PAWGCN.09A,IL3RA,5.254446593245181,CD123,clinical
TARGET.20.PAUEAN.09A,IL3RA,6.607150698755994,CD123,clinical
TARGET.21.PARHRS.09A,IL3RA,5.088437021336567,CD123,clinical
TARGET.20.PAVWVT.09A,IL3RA,5.89828809338988,CD123,clinical
TARGET.20.PAVJXG.09A,IL3RA,6.9007774456073925,CD123,clinical
TARGET.20.PAVKBW.09A,IL3RA,6.625649656369693,CD123,clinical
TARGET.20.PAXIAZ.09A,IL3RA,6.095271683607885,CD123,clinical
TARGET.20.PASBPK.09A,IL3RA,5.105935319843982,CD123,clinical
TARGET.20.PAWUMM.09A,IL3RA,6.087922523337323,CD123,clinical
TARGET.20.PATDHA.09A,IL3RA,4.275780553480746,CD123,clinical
TARGET.20.PAVHTL.09A,IL3RA,6.775088381133566,CD123,clinical
TARGET.20.PAUZAM.09A,IL3RA,7.027687348111,CD123,clinical
TARGET.20.PAXHWI.09A,IL3RA,5.98968391041688,CD123,clinical
TARGET.20.PAUUHV.09A,IL3RA,5.2293442649654045,CD123,clinical
TARGET.20.PAUTKL.09A,IL3RA,7.341416861744958,CD123,clinical
TARGET.20.PAXBLX.09A,IL3RA,5.7017441493046235,CD123,clinical
TARGET.20.PAWYTW.09A,IL3RA,6.5114695282704425,CD123,clinical
TARGET.20.PAWLAJ.09A,IL3RA,6.043955454288574,CD123,clinical
TARGET.20.PAUVYC.09A,IL3RA,6.428012903790132,CD123,clinical
TARGET.20.PARFVC.09A,IL3RA,6.846988512669662,CD123,clinical
TARGET.20.PASZLJ.09A,IL3RA,6.300586178452126,CD123,clinical
